experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,,epochs,train_z_norm_toagg,train_z_mean_norm_toagg,train_z_std_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_d_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,train_aux_loss_toagg,valid_z_norm_toagg,valid_z_mean_norm_toagg,valid_z_std_toagg,valid_d_H_Q_xCz_toagg,valid_h_delta_acc_toagg,valid_d_DIQ_xz_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,valid_aux_loss_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,46,0.9999720836904916,0.6568891040303491,0.0079334094744726,4.633257910609245,0.6573592862215909,7.604653496633876,0.005743143161949279,3.316184875640002,-0.0463325780054385,0.9736001491546631,0.656864066918691,0.008006560305754343,12.239335060119629,0.06430224753410767,0.0,3.749504566192627,-0.42757654190063477,-0.12239334732294083,-0.04059228943851259,3.7278302558898924,0.5258,-2.583935099011397,0.9997333333333334
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,47,0.9999726753343235,0.6658802377906713,0.008144251891115511,4.67880754308267,0.6528522283380682,7.559108520095998,0.005502872614835558,3.316425146027045,-0.0467880743725056,0.9902937014897665,0.6614864865938822,0.008244414813816547,12.239335060119629,0.06578401548672566,0.0,3.712548017501831,-0.39061999320983887,-0.12239334732294083,-0.04128313715060552,3.677061713027954,0.5308,-2.5487450176043724,0.9997777777777778
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,48,0.9999732581729238,0.6727317642759193,0.008414349756838585,4.964232255112041,0.6329292436079546,7.273698825727809,0.006672260470540178,3.3152557584372433,-0.04964232129383494,0.9769575397173563,0.6642571290334066,0.00845763428757588,12.239335060119629,0.06608180943491888,0.0,3.7321670850118003,-0.4102390607198079,-0.12239334732294083,-0.0429720654156473,3.703530336380005,0.5218,-2.5670916452705033,0.9998
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,49,0.9999730590392243,0.6695379716428843,0.008526553368111226,5.151155864650553,0.6210731090198863,7.086741531437093,0.033805245209474706,3.2881227853623303,-0.05151155741292645,0.9661250909169515,0.6558396220207214,0.008421575340131918,12.239335060119629,0.0673734501751475,0.0,4.036205132802327,-0.7142771085103353,-0.12239334732294083,-0.017683106807867686,4.010979570007324,0.5148,-2.7801992287865627,0.9941555555555556
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,50,0.9999723597006365,0.6597000709311529,0.008482515256301585,5.140032662586733,0.6244440252130682,7.097865351221778,0.012017129277492959,3.3099108961495487,-0.05140032557855276,0.9721478621164957,0.6540849804878235,0.008497365439931551,12.239335060119629,0.06408223290007375,0.0,3.831549644470215,-0.5096216201782227,-0.12239334732294083,-0.03938259367214309,3.8024928958892823,0.5302,-2.6356871900948287,0.9986888888888888
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,51,0.9999727623706515,0.6668562418357893,0.008654414559714496,4.959130850705233,0.6358143199573864,7.278732115572149,0.004064267167863859,3.3178637610240416,-0.04959130738015202,0.9784930547078451,0.6677969495455424,0.008732235680023829,12.239335060119629,0.06309810852230825,0.0,3.8011260827382407,-0.47919805844624835,-0.12239334732294083,-0.04552902314133114,3.7610177604675292,0.531,-2.606938943966129,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,52,0.9999737008051439,0.6805781017650258,0.008869211200032045,4.990371257066727,0.6321087091619318,7.247513475743207,0.003983490801395171,3.3179445307363165,-0.04990371140990068,0.9847231308619181,0.6807650327682495,0.008929494147499403,12.239335060119629,0.06281831904498525,0.0,3.788645585378011,-0.46671756108601886,-0.12239334732294083,-0.04592378405994839,3.7492328868865967,0.5284,-2.5987701368748453,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,53,0.9999747269532897,0.6965003084730018,0.009131457735996017,4.94468460299752,0.634776944247159,7.293165304444053,0.003681699325997298,3.3182463225993244,-0.049446844876828516,0.9810304840405782,0.6955676873524984,0.00923531906058391,12.239335060119629,0.059899434227507375,0.0,3.740609089533488,-0.4186810652414958,-0.12239334732294083,-0.04576558007134331,3.6950037101745608,0.5294,-2.561181367758131,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,54,0.9999758997424082,0.7172278365628286,0.00953702827047726,4.9957967671481045,0.630205078125,7.242116099054163,0.003991233145246621,3.3179367916150526,-0.04995796649547463,0.991593619187673,0.724955161412557,0.009766751900315285,12.239335060119629,0.06226270107393068,0.0,3.7240118980407715,-0.4020838737487793,-0.12239334732294083,-0.04597025762465265,3.672372687911987,0.528,-2.545494733055025,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,55,0.9999767992306839,0.7347156788137826,0.009965390855954452,5.225933018055829,0.6133868963068182,7.011943280696869,0.0059708378923294895,3.315957183187658,-0.05225932907143777,0.9760719339052836,0.7281683882077535,0.009969374785820643,12.239335060119629,0.05591576500276548,0.0,3.7030821641286216,-0.3811541398366292,-0.12239334732294083,-0.04629149997433027,3.658811827468872,0.5354,-2.53609524925424,0.9999111111111111
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,56,0.9999775232916529,0.7521240132098849,0.010357187722216953,5.254344791173935,0.61303466796875,6.983565224842592,0.004288952630965717,3.3176390718330038,-0.05254344671795314,0.9675019780794779,0.7557577689488729,0.01049395278096199,12.239335060119629,0.0593960292219764,0.0,3.6548723379770913,-0.3329443136850993,-0.12239334732294083,-0.048254438336027994,3.6020113494873045,0.5342,-2.496724018684011,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,57,0.9999780919064175,0.7700681019235741,0.010853998765180057,5.4975257028232924,0.592548828125,6.740406770597804,0.012587150261176495,3.3093408698385414,-0.05497525583698668,0.9817211230595907,0.748911440372467,0.01055249540756146,12.239335060119629,0.05444407955383481,0.0,3.8630985418955484,-0.5411705176035563,-0.12239334732294083,-0.042390117526716654,3.8182921043395996,0.5236,-2.6466384207787903,0.9987111111111111
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,58,0.9999770952219312,0.7546601691706614,0.010584869496101006,5.5038621696558865,0.5939084694602272,6.7340443215586925,0.012530708952743391,3.3093973249197006,-0.05503862048499286,0.9789085189501444,0.7502649227778116,0.010588543800016245,12.239335060119629,0.05355789949760325,0.0,3.897040923436483,-0.5751128991444906,-0.12239334732294083,-0.042506002812915375,3.849546508026123,0.5216,-2.6683022932992717,0.9985111111111111
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,59,0.9999768784777685,0.7450091557746584,0.010535054670816118,5.83337145501917,0.5703886274857954,6.404544795101339,0.015161649075294421,3.306766374544664,-0.05833371324380013,0.9676234126091003,0.7274906635284424,0.01032005250453949,12.239335060119629,0.0603286608130531,0.0,3.8987974325815835,-0.5768694082895914,-0.12239334732294083,-0.043169209563732144,3.8371489570617676,0.5274,-2.659708971351812,0.9984
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,60,0.9999768270010297,0.7439621338112787,0.010551631985105236,5.5772508680820465,0.5916792436079545,6.660632491111755,0.004392822090515189,3.3175352066755295,-0.05577250745740126,0.9824732740720113,0.7467471162478129,0.010644635496040186,12.239335060119629,0.059800409637721236,0.0,3.8394139607747397,-0.5174859364827474,-0.12239334732294083,-0.05137631718118985,3.778939059448242,0.5336,-2.6193609154084965,0.9999111111111111
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,61,0.9999782158569857,0.7734798988835379,0.011038500244136561,5.448154709555886,0.6009104225852272,6.789744862101295,0.0033565782677297566,3.318571453744715,-0.05448154590769925,0.9856647650400797,0.7849443753560384,0.011283634851376215,12.239335060119629,0.057977637006821535,0.0,3.716859976450602,-0.39493195215861004,-0.12239334732294083,-0.05112688700490527,3.656678955078125,0.5346,-2.5346167711422685,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,62,0.9999799010428515,0.8159682669422843,0.01183141555785286,5.4472052644599565,0.5969941850142045,6.790739159692418,0.003972846062176607,3.317955181002617,-0.05447205132804811,0.9856490691502889,0.8261751731236776,0.012069063571592173,12.239335060119629,0.0597190294293879,0.0,3.6184891064961753,-0.2965610822041829,-0.12239334732294083,-0.05049860239492522,3.5595591205596926,0.5336,-2.4672983829555846,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,63,0.9999812770296227,0.8568182299760255,0.012749467113859613,5.527065333994952,0.589479092684659,6.71084648641673,0.004667715477725406,3.3172603100538254,-0.055270652075044134,0.9755358894666036,0.8667116363843282,0.01305613728861014,12.239335060119629,0.049806848036504425,0.0,3.5379913647969565,-0.2160633405049642,-0.12239334732294083,-0.05060208628906144,3.4845001399993896,0.5306,-2.4152714992761637,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,64,0.9999822628769007,0.8928545621985738,0.013796465587802231,5.704399886456403,0.5735094105113636,6.533497913317247,0.00576793962020681,3.316160088235682,-0.05704399767670442,0.9730678796768188,0.8925945361455282,0.013931134715676308,12.239335060119629,0.047834638297382014,0.0,3.49929149945577,-0.17736347516377768,-0.12239334732294083,-0.051284194673432246,3.4531138706207276,0.5276,-2.3935161811859276,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,65,0.9999828352169557,0.9183003790676594,0.01460857149636881,5.831631394949826,0.5636072887073863,6.406225136735222,0.005611665520436046,3.3163163607770745,-0.05831631281497804,0.9979056517283121,0.9226771791776022,0.014982982538640499,12.239335060119629,0.046519231655604724,0.0,3.5090651512145996,-0.18713712692260742,-0.12239334732294083,-0.052704480384455785,3.46949789390564,0.5282,-2.4048728053779045,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,66,0.999983573840423,0.9510366855697199,0.015996419067960232,6.011189016428861,0.5519893022017045,6.226691725579175,0.0057106578262226485,3.3162173601714047,-0.06011188889599659,0.9962731003761292,0.953913410504659,0.016372747098406155,12.239335060119629,0.051890685495022126,0.0,3.4799285729726157,-0.15800054868062338,-0.12239334732294083,-0.05441122265855471,3.445099670791626,0.5276,-2.3879610954598176,0.9999333333333333
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,67,0.9999841465191408,0.9752551147883589,0.017070830408060414,6.1842481819066135,0.5388188032670455,6.053666282783855,0.006604614637167701,3.3153234083544123,-0.06184248037805611,0.9620285034179688,0.962783932685852,0.016747136289874714,12.239335060119629,0.04772589129332596,0.0,3.4438451131184897,-0.12191708882649739,-0.12239334732294083,-0.0552425873875618,3.406766780090332,0.5262,-2.3613908540621478,0.9999777777777777
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,68,0.9999845525757833,0.9970303289592266,0.01795247218317606,6.3597455376928504,0.5259075372869318,5.878157025033778,0.005684037692844868,3.31624397770925,-0.06359745388511907,0.9906551043192545,1.0045824845631917,0.018528979271650314,12.239335060119629,0.04581669720224926,0.0,3.450414021809896,-0.12848599751790366,-0.12239334732294083,-0.057913210572136775,3.4155061309814454,0.5282,-2.3674486127010503,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,69,0.9999853951687162,1.0401052426208148,0.02007164575413547,6.606980819593776,0.50714599609375,5.630944097583944,0.006467756713391282,3.315460267392072,-0.06606980675662105,0.9639879067738851,1.0258216857910156,0.01976916069785754,12.239335060119629,0.04642776894358408,0.0,3.447660207748413,-0.1257321834564209,-0.12239334732294083,-0.05960223274429639,3.4214678340911866,0.5296,-2.3715808299869767,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,70,0.9999856207181107,1.0568124872039666,0.021172735660167582,6.738867098634893,0.49948552911931815,5.499079243703322,0.005647983777717772,3.316280038519339,-0.0673886697146703,0.9860589901606241,1.0619020462036133,0.021677918111284573,12.239335060119629,0.04113553477599558,0.0,3.4082062244415283,-0.08627820014953613,-0.12239334732294083,-0.06174178266127904,3.382260144805908,0.5284,-2.3444039989192476,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,71,0.9999864257194779,1.1018101979385724,0.02349801316053014,6.924085403030569,0.4844522372159091,5.313893391327425,0.005607336657703854,3.316320691596378,-0.06924085251309654,0.978249728679657,1.104451020558675,0.023727896933754284,12.239335060119629,0.04248983107485251,0.0,3.394042730331421,-0.07211470603942871,-0.12239334732294083,-0.06363517309692171,3.372877482223511,0.529,-2.337900510757937,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,72,0.9999868995086714,1.1304191554134542,0.024834429294886915,7.0833700814030385,0.47262473366477276,5.154467997225848,0.006616961183185181,3.3153110674836417,-0.07083369901573117,0.96576855580012,1.10916801293691,0.023940824593106907,12.239335060119629,0.03773953148045723,0.0,3.441039721171061,-0.11911169687906902,-0.12239334732294083,-0.06422193181382285,3.409546361923218,0.526,-2.363317345764217,0.9999777777777777
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,73,0.9999867115508426,1.1223307279023258,0.02422013292512433,7.236485928297043,0.4592855557528409,5.001387032595548,0.009512727574805136,3.312415301799774,-0.07236485784365372,0.9635315736134847,1.0730073849360149,0.021811551724871,12.239335060119629,0.040844582526733036,0.0,3.6898957888285318,-0.36796776453653973,-0.12239334732294083,-0.06286558480858803,3.655867374038696,0.5178,-2.5340542464373117,0.9993555555555556
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,74,0.9999857832762328,1.077304657548666,0.02156408594667234,7.1043536121195014,0.4715855823863636,5.13353738730604,0.007455393764592538,3.314472637393258,-0.07104353467002511,0.9952905178070068,1.078703800837199,0.021668490022420883,12.239335060119629,0.04534317961836284,0.0,3.625690539677938,-0.3037625153859456,-0.12239334732294083,-0.06358410861492157,3.5871036762237547,0.5206,-2.486390850434279,0.9994888888888889
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,75,0.9999867105348543,1.1229081763462587,0.023275331403552132,7.229518324136734,0.4647802734375,5.00838949192654,0.005054873714636249,3.316873154856942,-0.07229518170722506,1.0109476645787556,1.1360427141189575,0.023895083616177242,12.239335060119629,0.046628698838495575,0.0,3.495590845743815,-0.1736628214518229,-0.12239334732294083,-0.06724072035021252,3.462772244644165,0.5292,-2.4002108745701736,0.9999777777777777
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,76,0.9999876791103319,1.1773401607166638,0.025783847107297996,7.397656129165129,0.44866921164772733,4.840203734961423,0.005339847449001602,3.316588180986318,-0.0739765595221384,0.949433167775472,1.1781385739644368,0.025921678791443508,12.239335060119629,0.042422494353797933,0.0,3.4158957799275718,-0.09396775563557942,-0.12239334732294083,-0.06863882896370357,3.382039998245239,0.5254,-2.344251535476319,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,77,0.9999881738966162,1.2105974920771339,0.027362327112562278,7.458424110304225,0.44411354758522725,4.779500980268825,0.005460694887336682,3.3164673203771766,-0.07458423962816596,1.003663957118988,1.2038383881251018,0.02707637349764506,12.239335060119629,0.03722460361356932,0.0,3.426586071650187,-0.10465804735819499,-0.12239334732294083,-0.0691269764357143,3.3964493751525877,0.5262,-2.3542392452829257,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,78,0.999988087198951,1.20534939522093,0.02691684130960229,7.522773628885096,0.4362684215198863,4.7151353630152615,0.007958694591335106,3.3139693317088215,-0.07522773442112586,0.9892118374506632,1.1786105632781982,0.025568196550011635,12.239335060119629,0.039481283992441,0.0,3.5323399702707925,-0.21041194597880045,-0.12239334732294083,-0.0672703292104933,3.501383712005615,0.522,-2.4269742921765087,0.9996666666666667
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,3,transformer,79,0.9999882988631725,1.2170916856689886,0.02724629308266396,7.490122391418978,0.4410675603693182,4.747822281989184,0.004849461181121032,3.3170785660093483,-0.0749012222090228,0.9789204796155294,1.2312073310216267,0.027900774652759235,12.239335060119629,0.04060800377949853,0.0,3.4273313681284585,-0.10540334383646648,-0.12239334732294083,-0.07005442665550445,3.397673076629639,0.5238,-2.355087580889852,0.9999777777777777
