model,enc_zx_nhid,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cdib,128,0.0,1,106,-0.9800187877568332,6.690169944000244,0.4342,0.9969555555555556
cdib,128,0.0,1,107,-0.981337058058652,6.718326924133301,0.4334,0.9971555555555556
cdib,128,0.0,1,108,-0.9801765991557728,6.712307134246826,0.4352,0.9966444444444444
cdib,128,0.0,1,109,-0.9822202747691762,6.727167351531983,0.4352,0.9971333333333333
cdib,128,0.0,1,110,-0.9840049494743347,6.747450408172607,0.433,0.9972
cdib,128,0.0,1,111,-0.9848165529337797,6.721164826202393,0.4342,0.9972222222222222
cdib,128,0.0,1,112,-0.9848715018619191,6.716840070343018,0.4344,0.9969777777777777
cdib,128,0.0,1,113,-0.9883346329949119,6.712798836517334,0.4346,0.9972
cdib,128,0.0,1,114,-0.9883461737719449,6.764299034881592,0.431,0.9969555555555556
cdib,128,0.0,1,115,-0.9898091697172685,6.719681332397461,0.4348,0.9969777777777777
cdib,128,0.0,1,116,-0.9892802458156239,6.778383557891845,0.431,0.9970666666666667
cdib,128,0.0,1,117,-0.9891777732415633,6.742992462158203,0.4322,0.9974
cdib,128,0.0,1,118,-0.9887462842594493,6.770957712554932,0.4326,0.9969333333333333
cdib,128,0.0,1,119,-0.9904283312710849,6.747690442657471,0.4344,0.9973777777777778
cdib,128,0.0,1,120,-0.9926835039832376,6.756200862884522,0.4322,0.9970444444444444
cdib,128,0.0,1,121,-0.9921684337095781,6.753414601135254,0.4346,0.9966
cdib,128,0.0,1,122,-0.9925645795648749,6.755710920715332,0.4334,0.997
cdib,128,0.0,1,123,-0.9949852685581554,6.7604973609924315,0.4352,0.9974888888888889
cdib,128,0.0,1,124,-0.992951343163577,6.739338110351563,0.4354,0.9967111111111111
cdib,128,0.0,1,125,-0.9945982184323398,6.740668099975586,0.4368,0.9974444444444445
cdib,128,0.0,1,126,-0.995243391271071,6.764274801635742,0.4332,0.9967555555555555
cdib,128,0.0,1,127,-0.9976004998813975,6.7669154296875,0.4318,0.9971777777777778
cdib,128,0.0,1,128,-0.996172807563435,6.759946383666993,0.4336,0.9969777777777777
cdib,128,0.0,1,129,-0.9956921124111522,6.762783219909668,0.4342,0.9972888888888889
cdib,128,0.0,1,130,-0.9978419611150569,6.79206833190918,0.4326,0.9970222222222223
cdib,128,0.0,1,131,-0.9983008721264925,6.805512296295166,0.4312,0.9969333333333333
cdib,128,0.0,1,132,-0.9992826801820235,6.761961137390137,0.435,0.9969333333333333
cdib,128,0.0,1,133,-1.0020059492631392,6.759121874237061,0.434,0.9971777777777778
cdib,128,0.0,1,134,-0.9985543562629006,6.78400027923584,0.434,0.9970222222222223
cdib,128,0.0,1,135,-1.000243076653914,6.761295919799805,0.4348,0.9972888888888889
cdib,128,0.0,1,136,-1.0031914624907754,6.767344730377197,0.4348,0.9974222222222222
cdib,128,0.0,1,137,-1.001394215375727,6.800481996154785,0.4312,0.9974
cdib,128,0.0,1,138,-1.0017017918326638,6.777593533325195,0.4338,0.9972444444444445
cdib,128,0.0,1,139,-1.0056728737397627,6.7781839935302735,0.4338,0.9974888888888889
cdib,128,0.0,1,140,-1.0050888228243047,6.808539613342285,0.4328,0.9973555555555556
cdib,128,0.0,1,141,-1.0027135120391846,6.812940984344483,0.4342,0.9967111111111111
cdib,128,0.0,1,142,-1.0046829614899375,6.81915911026001,0.4316,0.9972444444444445
cdib,128,0.0,1,143,-1.0037726495569403,6.784724884796143,0.4344,0.9972
cdib,128,0.0,1,144,-1.0040341526031493,6.785185387420654,0.4332,0.9975777777777778
cdib,128,0.0,1,145,-1.0042587987379594,6.805809873199463,0.4332,0.9973111111111111
cdib,128,0.0,1,146,-1.0054253100568598,6.81111641998291,0.4336,0.9976222222222222
cdib,128,0.0,1,147,-1.0065063268228012,6.768365306854248,0.4362,0.9971333333333333
cdib,128,0.0,1,148,-1.0055556384346702,6.797478921508789,0.4338,0.9970666666666667
cdib,128,0.0,1,149,-1.006664813267101,6.791853032684326,0.4346,0.9976444444444444
cdib,128,0.0,1,150,-1.0095919243899258,6.813451922607422,0.4332,0.9975777777777778
cdib,128,0.0,1,151,-1.0089524258180098,6.828911725616455,0.4306,0.9973333333333333
cdib,128,0.0,1,152,-1.0094702524011785,6.809362944793701,0.433,0.9972888888888889
cdib,128,0.0,1,153,-1.008315451110493,6.822452701568603,0.4334,0.9968
cdib,128,0.0,1,154,-1.0088095590764825,6.7959832679748535,0.4352,0.9976
cdib,128,0.0,1,155,-1.0103439761855386,6.79099956817627,0.4342,0.9972666666666666
cdib,128,0.0,1,156,-1.0087187191356313,6.812579006958008,0.434,0.9971777777777778
cdib,128,0.0,1,157,-1.0099485119732943,6.814682054901123,0.4324,0.9974222222222222
cdib,128,0.0,1,158,-1.00841402351206,6.8403033317565916,0.4316,0.9973333333333333
cdib,128,0.0,1,159,-1.0116869291478938,6.807841984558105,0.4316,0.997
cdib,128,0.0,1,160,-1.009994951066104,6.807566994476319,0.4348,0.9971777777777778
cdib,128,0.0,1,161,-1.0100652690627359,6.8148975128173825,0.4344,0.9973555555555556
cdib,128,0.0,1,162,-1.0121126080599698,6.816504933929443,0.433,0.9975111111111111
cdib,128,0.0,1,163,-1.009801407103105,6.833233390045166,0.4316,0.9969111111111111
cdib,128,0.0,1,164,-1.0114417250893333,6.8256561584472655,0.4334,0.9967555555555555
cdib,128,0.0,1,165,-1.0136341036883267,6.811353107452392,0.4336,0.9973111111111111
cdib,128,0.0,1,166,-1.0115119221253828,6.8061463745117186,0.433,0.9974444444444445
cdib,128,0.0,1,167,-1.012066544047269,6.824442642211914,0.4346,0.9971555555555556
cdib,128,0.0,1,168,-1.0128835735754533,6.831585927581787,0.4318,0.9973111111111111
cdib,128,0.0,1,169,-1.01433841231953,6.820323896026611,0.4324,0.9972222222222222
cdib,128,0.0,1,170,-1.013254986520247,6.83763849105835,0.433,0.9969111111111111
cdib,128,0.0,1,171,-1.0138120432680304,6.801500719451904,0.4348,0.9970666666666667
cdib,128,0.0,1,172,-1.0138496701674027,6.87027204208374,0.4314,0.9970222222222223
cdib,128,0.0,1,173,-1.0168764699242332,6.77863814086914,0.4362,0.9973555555555556
cdib,128,0.0,1,174,-1.0147874494726008,6.842541004180908,0.4326,0.9974222222222222
cdib,128,0.0,1,175,-1.0124627208189532,6.845022849273682,0.4322,0.9972444444444445
cdib,128,0.0,1,176,-1.012562468476729,6.815707007598877,0.4354,0.9972888888888889
cdib,128,0.0,1,177,-1.0136739868684248,6.836585922241211,0.433,0.9976888888888888
cdib,128,0.0,1,178,-1.0146600980845364,6.811876168060302,0.4338,0.9973333333333333
cdib,128,0.0,1,179,-1.0142590326916088,6.849708969116211,0.4302,0.9974444444444445
cdib,128,0.0,1,180,-1.0155443218924782,6.839502966308594,0.433,0.9970666666666667
cdib,128,0.0,1,181,-1.0140220402284101,6.8750751602172855,0.4304,0.9973111111111111
cdib,128,0.0,1,182,-1.016635094469244,6.854326189422608,0.4304,0.9975777777777778
cdib,128,0.0,1,183,-1.0156710843693126,6.820937314605713,0.434,0.9973333333333333
cdib,128,0.0,1,184,-1.0157348180077292,6.834813650512696,0.433,0.9971555555555556
cdib,128,0.0,1,185,-1.0156929749055341,6.829661820983887,0.4334,0.9972
cdib,128,0.0,1,186,-1.0170469238194553,6.834949761962891,0.4352,0.9973333333333333
cdib,128,0.0,1,187,-1.0169410286123102,6.8138175903320315,0.4344,0.9976222222222222
cdib,128,0.0,1,188,-1.0155886497237465,6.828757839202881,0.4318,0.9969555555555556
cdib,128,0.0,1,189,-1.0167991922898727,6.867760401916504,0.4322,0.9974444444444445
cdib,128,0.0,1,190,-1.0144427354986016,6.841331272888183,0.4318,0.9974666666666666
cdib,128,0.0,1,191,-1.0148597819415006,6.812608615112305,0.4348,0.9975111111111111
cdib,128,0.0,1,192,-1.019009429472143,6.8318327651977535,0.4342,0.9976666666666667
cdib,128,0.0,1,193,-1.0182502561916005,6.85372361907959,0.4308,0.9974
cdib,128,0.0,1,194,-1.0177922743450512,6.831064845275879,0.4344,0.9973111111111111
cdib,128,0.0,1,195,-1.0178683930657126,6.838488363647461,0.4318,0.9978888888888889
cdib,128,0.0,1,196,-1.0179203290419145,6.864055843353271,0.431,0.9973333333333333
cdib,128,0.0,1,197,-1.0184836431589994,6.8602908378601075,0.4318,0.9966222222222222
cdib,128,0.0,1,198,-1.0179325799768622,6.818538606262207,0.4334,0.9971333333333333
cdib,128,0.0,1,199,-1.0170893471457743,6.846640832519531,0.4334,0.9973555555555556
cdib,128,0.0,0,0,0.7815984524813565,1.685344806098938,0.4784,0.6390222222222223
cdib,128,0.0,0,1,-0.0013024047450585798,1.7847000650405884,0.5026,0.9725333333333334
cdib,128,0.0,0,2,-0.12337645537636496,1.931428949356079,0.512,0.994
cdib,128,0.0,0,3,-0.17341749015504665,2.092831018066406,0.514,0.9977111111111111
cdib,128,0.0,0,4,-0.20685403254682366,2.2685853984832764,0.512,0.9986
cdib,128,0.0,0,5,-0.2350667367176576,2.459910968017578,0.509,0.9989111111111111
cdib,128,0.0,0,6,-0.2635384850133549,2.6996485206604004,0.5064,0.999
cdib,128,0.0,0,7,-0.2928421064810319,2.9299061504364015,0.5018,0.9988888888888889
cdib,128,0.0,0,8,-0.32305084827163005,3.1844228519439697,0.4956,0.9984
cdib,128,0.0,0,9,-0.35112635187669233,3.395599495315552,0.4928,0.9977555555555555
cdib,128,0.0,0,10,-0.3797521385496313,3.6411296886444093,0.49,0.9973555555555556
cdib,128,0.0,0,11,-0.4076580704212189,3.835671295928955,0.4874,0.9970888888888889
cdib,128,0.0,0,12,-0.4343255554589358,4.012234365081787,0.4824,0.9971777777777778
cdib,128,0.0,0,13,-0.45860874977978794,4.186180976104736,0.4794,0.9965111111111111
cdib,128,0.0,0,14,-0.4837744956189936,4.338872196960449,0.4788,0.9966888888888888
cdib,128,0.0,0,15,-0.5051604853369973,4.493314855194092,0.4782,0.9964666666666666
cdib,128,0.0,0,16,-0.5264052618070082,4.62234806060791,0.477,0.9962666666666666
cdib,128,0.0,0,17,-0.5463515141227029,4.737775841522216,0.4758,0.9967111111111111
cdib,128,0.0,0,18,-0.5658784698876468,4.839590489196778,0.475,0.9966222222222222
cdib,128,0.0,0,19,-0.5841952218142423,4.95087359085083,0.4718,0.9967333333333334
cdib,128,0.0,0,20,-0.6012057110613043,5.018246492767334,0.475,0.9963333333333333
cdib,128,0.0,0,21,-0.61737487616539,5.1219662727355955,0.471,0.9966
cdib,128,0.0,0,22,-0.6344409246184609,5.236940077972412,0.4682,0.9965111111111111
cdib,128,0.0,0,23,-0.6483020073197104,5.283335062408447,0.471,0.9966222222222222
cdib,128,0.0,0,24,-0.6626007311387495,5.393876867675782,0.4678,0.9969555555555556
cdib,128,0.0,0,25,-0.6741733098463578,5.385847682189941,0.468,0.9964222222222222
cdib,128,0.0,0,26,-0.6868154374382712,5.453551982116699,0.4698,0.9964444444444445
cdib,128,0.0,0,27,-0.6995108926512978,5.50768948135376,0.4672,0.9963555555555555
cdib,128,0.0,0,28,-0.7118232385201888,5.60350545501709,0.4644,0.9971111111111111
cdib,128,0.0,0,29,-0.7233792381113225,5.62914259185791,0.4636,0.9965555555555555
cdib,128,0.0,0,30,-0.7343648011641069,5.712474101257325,0.4634,0.9966666666666667
cdib,128,0.0,0,31,-0.7433499456145547,5.763693118286133,0.4646,0.9970222222222223
cdib,128,0.0,0,32,-0.7546085674806075,5.7724491920471195,0.4642,0.9965111111111111
cdib,128,0.0,0,33,-0.7650648074236783,5.838294585418701,0.4626,0.9969111111111111
cdib,128,0.0,0,34,-0.7738867182818326,5.856711699676514,0.4632,0.9970888888888889
cdib,128,0.0,0,35,-0.7826855051907626,5.868228379058838,0.4648,0.9966666666666667
cdib,128,0.0,0,36,-0.7906721471266313,5.908212915039062,0.4626,0.9972444444444445
cdib,128,0.0,0,37,-0.79870217628479,5.932952741241455,0.4632,0.997
cdib,128,0.0,0,38,-0.8066473834297874,5.987206523132325,0.4608,0.9968666666666667
cdib,128,0.0,0,39,-0.8124481961423701,5.996125068664551,0.4614,0.9970444444444444
cdib,128,0.0,0,40,-0.819931677644903,6.017970500946045,0.461,0.9973333333333333
cdib,128,0.0,0,41,-0.8274611577814276,6.069494650268554,0.4606,0.9971333333333333
cdib,128,0.0,0,42,-0.8327062846357172,6.081061693572998,0.4596,0.9971111111111111
cdib,128,0.0,0,43,-0.8407144670313055,6.089665975189209,0.4602,0.9968222222222223
cdib,128,0.0,0,44,-0.8444214847738093,6.132934526824951,0.4586,0.9972888888888889
cdib,128,0.0,0,45,-0.8524483671968633,6.196715503692627,0.4576,0.9970666666666667
cdib,128,0.0,0,46,-0.8584424869537354,6.193411038208008,0.4604,0.9974222222222222
cdib,128,0.0,0,47,-0.8633212063182484,6.210017315673828,0.4588,0.9973555555555556
cdib,128,0.0,0,48,-0.8682435265194286,6.20064482498169,0.4602,0.9974888888888889
cdib,128,0.0,0,49,-0.8755463675065475,6.222264293670654,0.4584,0.9972888888888889
cdib,128,0.0,0,50,-0.8784953106880188,6.264253012847901,0.4592,0.9972666666666666
cdib,128,0.0,0,51,-0.8849049235257236,6.28835026473999,0.4598,0.9974222222222222
cdib,128,0.0,0,52,-0.8895701952240683,6.295369540405273,0.4578,0.9975111111111111
cdib,128,0.0,0,53,-0.8948252301302824,6.313812023925781,0.4582,0.9972888888888889
cdib,128,0.0,0,54,-0.8959427815870805,6.275216506195068,0.4592,0.9975111111111111
cdib,128,0.0,0,55,-0.9038779185555198,6.309485891723633,0.4576,0.9974444444444445
cdib,128,0.0,0,56,-0.9066204734888944,6.3304241760253905,0.4598,0.9975111111111111
cdib,128,0.0,0,57,-0.9105206426533786,6.311973659515381,0.459,0.9973555555555556
cdib,128,0.0,0,58,-0.9127800602999601,6.317017575836181,0.4594,0.9974888888888889
cdib,128,0.0,0,59,-0.9178427921295166,6.35158374710083,0.4572,0.9974888888888889
cdib,128,0.0,0,60,-0.922210217779333,6.36517882232666,0.4584,0.9972222222222222
cdib,128,0.0,0,61,-0.9232785724206404,6.387329393768311,0.4598,0.9975333333333334
cdib,128,0.0,0,62,-0.9284660487435081,6.403269564819336,0.4596,0.9976
cdib,128,0.0,0,63,-0.932419830010154,6.41578465423584,0.4574,0.9976222222222222
cdib,128,0.0,0,64,-0.9342574595711448,6.433951376342773,0.4588,0.9977777777777778
cdib,128,0.0,0,65,-0.9383637376871976,6.406891393280029,0.458,0.9975777777777778
cdib,128,0.0,0,66,-0.94243306165175,6.459434149932862,0.4576,0.9978888888888889
cdib,128,0.0,0,67,-0.9439491375489668,6.452591997528076,0.4578,0.9972444444444445
cdib,128,0.0,0,68,-0.9475262453512712,6.490390097808838,0.4564,0.9980666666666667
cdib,128,0.0,0,69,-0.9486955986196345,6.464609938812256,0.4582,0.9974666666666666
cdib,128,0.0,0,70,-0.9505298432436856,6.482539769744873,0.458,0.9977555555555555
cdib,128,0.0,0,71,-0.953982361238653,6.482807421875,0.4572,0.9974444444444445
cdib,128,0.0,0,72,-0.9582531453219327,6.476455659484864,0.4568,0.9975555555555555
cdib,128,0.0,0,73,-0.9597536839225076,6.50571657409668,0.4562,0.9974222222222222
cdib,128,0.0,0,74,-0.9619491629600525,6.518845838165284,0.4558,0.998
cdib,128,0.0,0,75,-0.9640903968030756,6.506645475769043,0.456,0.9975333333333334
cdib,128,0.0,0,76,-0.9662807413274591,6.522484080505371,0.456,0.9975111111111111
cdib,128,0.0,0,77,-0.9684588110663674,6.509276823425293,0.4566,0.9979111111111111
cdib,128,0.0,0,78,-0.970757669466192,6.523288475799561,0.4566,0.9977555555555555
cdib,128,0.0,0,79,-0.9723949760003523,6.542359963989258,0.4546,0.9979333333333333
cdib,128,0.0,0,80,-0.9736827744917436,6.575903796386719,0.4552,0.9982666666666666
cdib,128,0.0,0,81,-0.9783165666666898,6.546005408477783,0.4528,0.9978888888888889
cdib,128,0.0,0,82,-0.9773494611913508,6.565663819885254,0.4558,0.9977555555555555
cdib,128,0.0,0,83,-0.9815061540083452,6.577269537353516,0.4544,0.9976888888888888
cdib,128,0.0,0,84,-0.9841521492264488,6.554898358917236,0.4554,0.9979555555555556
cdib,128,0.0,0,85,-0.9833180298718539,6.553114831542969,0.4548,0.9972
cdib,128,0.0,0,86,-0.9850632783196189,6.57263401260376,0.4552,0.9979333333333333
cdib,128,0.0,0,87,-0.9878243626767939,6.572241401672363,0.4552,0.9979777777777777
cdib,128,0.0,0,88,-0.9883861412655224,6.598466384887695,0.4546,0.9977555555555555
cdib,128,0.0,0,89,-0.9892451272617687,6.626977372741699,0.4536,0.9980888888888889
cdib,128,0.0,0,90,-0.9935980564811013,6.580258190155029,0.4548,0.9979111111111111
cdib,128,0.0,0,91,-0.9923873816143383,6.59943960723877,0.4548,0.9978888888888889
cdib,128,0.0,0,92,-0.9966682899995284,6.592338688659668,0.4546,0.9978666666666667
cdib,128,0.0,0,93,-0.9951561857570301,6.578655866241455,0.4568,0.9978444444444444
cdib,128,0.0,0,94,-0.9970555011402477,6.61377791595459,0.4524,0.9977555555555555
cdib,128,0.0,0,95,-1.001816823057695,6.603606469726563,0.454,0.9980222222222223
cdib,128,0.0,0,96,-1.0008445195631548,6.626666181182862,0.456,0.9979555555555556
cdib,128,0.0,0,97,-0.9997479194120927,6.612981261444092,0.4548,0.9981555555555556
cdib,128,0.0,0,98,-1.003412673993544,6.630820474243164,0.4544,0.9979333333333333
cdib,128,0.0,0,99,-1.003553238183802,6.62699423828125,0.4554,0.9975333333333334
cdib,128,0.0,0,100,-1.0051880517959595,6.607301065826416,0.4564,0.9977111111111111
cdib,128,0.0,0,101,-1.0067352992664684,6.617468547058105,0.4544,0.9977777777777778
cdib,128,0.0,0,102,-1.0077275529427963,6.654706308746338,0.453,0.9979555555555556
cdib,128,0.0,0,103,-1.0080118114644832,6.6451725563049315,0.4536,0.9978222222222223
cdib,128,0.0,0,104,-1.010462570658597,6.62651364364624,0.4568,0.9979333333333333
cdib,128,0.0,0,105,-1.0093070174650713,6.635950902557373,0.4544,0.9981333333333333
cdib,128,0.0,0,106,-1.0127596030148593,6.642791274261475,0.453,0.9977333333333334
cdib,128,0.0,0,107,-1.01411869059476,6.647233624267578,0.4548,0.9979555555555556
cdib,128,0.0,0,108,-1.0111269367954947,6.63917243270874,0.4564,0.9977333333333334
cdib,128,0.0,0,109,-1.0155896763194692,6.658694886779785,0.4534,0.9976888888888888
cdib,128,0.0,0,110,-1.0141109022140502,6.6620787872314455,0.4536,0.9977777777777778
cdib,128,0.0,0,111,-1.0163042309761048,6.674059957122803,0.453,0.998
cdib,128,0.0,0,112,-1.0170893359964543,6.676182392120361,0.4536,0.9977333333333334
cdib,128,0.0,0,113,-1.018566313908317,6.671210050964356,0.4528,0.9982444444444445
cdib,128,0.0,0,114,-1.0191012919339266,6.687313723754883,0.4524,0.9979111111111111
cdib,128,0.0,0,115,-1.0163388074701483,6.62800442276001,0.4562,0.9978666666666667
cdib,128,0.0,0,116,-1.0209935646057129,6.666166311645508,0.4528,0.9979111111111111
cdib,128,0.0,0,117,-1.02167262283672,6.668580458831787,0.4546,0.9982444444444445
cdib,128,0.0,0,118,-1.0209894869197498,6.6488489768981935,0.4566,0.9978444444444444
cdib,128,0.0,0,119,-1.0232400589509443,6.683626204681397,0.455,0.9982666666666666
cdib,128,0.0,0,120,-1.023500097881664,6.689207975006103,0.4538,0.9983333333333333
cdib,128,0.0,0,121,-1.0241951553691517,6.663245149230957,0.4554,0.9975333333333334
cdib,128,0.0,0,122,-1.0239120104356245,6.695392238616943,0.4536,0.9977555555555555
cdib,128,0.0,0,123,-1.0274877048319035,6.694761791229248,0.4546,0.9981333333333333
cdib,128,0.0,0,124,-1.0258032049612567,6.675864234161377,0.4552,0.9981555555555556
cdib,128,0.0,0,125,-1.02532269635634,6.673702798461914,0.4548,0.9982
cdib,128,0.0,0,126,-1.0265925353310326,6.695209733581543,0.4536,0.9978666666666667
cdib,128,0.0,0,127,-1.0264047095385465,6.691751968383789,0.454,0.9980888888888889
cdib,128,0.0,0,128,-1.0294122056094084,6.6658955009460445,0.456,0.9980666666666667
cdib,128,0.0,0,129,-1.0292651288899508,6.683913987731934,0.4532,0.9982444444444445
cdib,128,0.0,0,130,-1.0291376647429034,6.696907437133789,0.455,0.9982222222222222
cdib,128,0.0,0,131,-1.0303930531328376,6.7062199081420895,0.4544,0.9980444444444444
cdib,128,0.0,0,132,-1.028470882918618,6.711789311981201,0.454,0.9982222222222222
cdib,128,0.0,0,133,-1.0300679817199707,6.686885350036621,0.4548,0.9978222222222223
cdib,128,0.0,0,134,-1.0309829748587176,6.711308227539062,0.4528,0.9976666666666667
cdib,128,0.0,0,135,-1.0329309671488676,6.697355038452148,0.4546,0.9982888888888889
cdib,128,0.0,0,136,-1.0308051185868004,6.732883783721924,0.4528,0.9981555555555556
cdib,128,0.0,0,137,-1.031452144466747,6.718671703338623,0.4544,0.9980666666666667
cdib,128,0.0,0,138,-1.0338584278193388,6.709709997558594,0.455,0.9981777777777778
cdib,128,0.0,0,139,-1.0329445371801202,6.715005158233643,0.453,0.9982222222222222
cdib,128,0.0,0,140,-1.0359676339582964,6.7130555793762205,0.4544,0.9983111111111111
cdib,128,0.0,0,141,-1.0340732031128623,6.698447430419922,0.4532,0.9982222222222222
cdib,128,0.0,0,142,-1.035928387191079,6.717381651306153,0.4532,0.9980444444444444
cdib,128,0.0,0,143,-1.038279065392234,6.700093477630615,0.4536,0.9981333333333333
cdib,128,0.0,0,144,-1.038942673631148,6.694973805999756,0.4568,0.9978444444444444
cdib,128,0.0,0,145,-1.0369010641704905,6.692154644775391,0.456,0.9979555555555556
cdib,128,0.0,0,146,-1.0347801225922324,6.7009432334899905,0.4546,0.9982666666666666
cdib,128,0.0,0,147,-1.037156746118719,6.725013497161865,0.453,0.9979333333333333
cdib,128,0.0,0,148,-1.0372001587434247,6.70890973739624,0.453,0.9983555555555556
cdib,128,0.0,0,149,-1.0368213773900812,6.692400315093995,0.455,0.9984
cdib,128,0.0,0,150,-1.0400313554070213,6.716042013549805,0.4534,0.9981777777777778
cdib,128,0.0,0,151,-1.038976468849182,6.713246389770508,0.4548,0.9980444444444444
cdib,128,0.0,0,152,-1.040876107493314,6.6970758094787595,0.4538,0.9980666666666667
cdib,128,0.0,0,153,-1.039629625268416,6.690999794769287,0.4558,0.9980444444444444
cdib,128,0.0,0,154,-1.0387043300802057,6.726276171875,0.4538,0.998
cdib,128,0.0,0,155,-1.039152419020913,6.710400971984863,0.4542,0.9981333333333333
