model,beta,minimax,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cdib,1000.0,5,1,21,-0.25964416588002986,2.879218057632446,0.4858,0.9845111111111111
cdib,1000.0,5,1,22,-0.27120853017893704,2.9266323722839354,0.4876,0.9846222222222222
cdib,1000.0,5,1,23,-0.2829890576536005,2.9890676906585694,0.4842,0.9862444444444445
cdib,1000.0,5,1,24,-0.2941189422867515,3.060137202835083,0.4862,0.9864222222222222
cdib,1000.0,5,1,25,-0.30539735582091593,3.097568532562256,0.4846,0.9876666666666667
cdib,1000.0,5,1,26,-0.31545466369282116,3.1576459873199463,0.4852,0.9878
cdib,1000.0,5,1,27,-0.32478733798373827,3.207817861557007,0.4836,0.9875333333333334
cdib,1000.0,5,1,28,-0.3337200190370733,3.265703125,0.4844,0.9886222222222222
cdib,1000.0,5,1,29,-0.34432100193717263,3.31910214805603,0.4828,0.9890666666666666
cdib,1000.0,5,1,30,-0.3526880703752691,3.3511273216247557,0.4834,0.9892888888888889
cdib,1000.0,5,1,31,-0.35923298977505075,3.3981862243652343,0.4818,0.9892666666666666
cdib,1000.0,5,1,32,-0.3684925493327054,3.4412642684936525,0.4828,0.9901111111111112
cdib,1000.0,5,1,33,-0.37562968787713485,3.4981889446258543,0.481,0.9896
cdib,1000.0,5,1,34,-0.3843233451062983,3.5239296768188475,0.4808,0.9899555555555556
cdib,1000.0,5,1,35,-0.39065567373362453,3.568723599243164,0.4814,0.9905777777777778
cdib,1000.0,5,1,36,-0.3973639276634563,3.601202255630493,0.4804,0.9904222222222222
cdib,1000.0,5,1,37,-0.40391405728513546,3.6347813617706297,0.4796,0.9907555555555555
cdib,1000.0,5,1,38,-0.4105677169019526,3.676486808013916,0.48,0.9909333333333333
cdib,1000.0,5,1,39,-0.41597660510323264,3.70921287651062,0.4786,0.9907777777777778
cdib,1000.0,5,1,40,-0.4229769051465121,3.736318585586548,0.4794,0.9913555555555555
cdib,1000.0,5,1,41,-0.4283227718526667,3.775564164352417,0.4778,0.9912444444444445
cdib,1000.0,5,1,42,-0.43390510405627164,3.8011356994628906,0.4776,0.9916444444444444
cdib,1000.0,5,1,43,-0.43963241640437734,3.8406211460113524,0.4772,0.9916222222222222
cdib,1000.0,5,1,44,-0.44566303224563597,3.850311898803711,0.4758,0.9918
cdib,1000.0,5,1,45,-0.45078987253362485,3.887267537689209,0.4748,0.9920666666666667
cdib,1000.0,5,1,46,-0.4558104819297791,3.929543254852295,0.474,0.9918222222222223
cdib,1000.0,5,1,47,-0.46022503632632167,3.9459665702819824,0.4732,0.9916888888888888
cdib,1000.0,5,1,48,-0.4655839271328666,3.9757959617614747,0.4732,0.9924444444444445
cdib,1000.0,5,1,49,-0.46905853698036887,3.992909680175781,0.473,0.9926666666666667
cdib,1000.0,5,1,50,-0.47343701402924276,4.023592482757568,0.4706,0.9925333333333334
cdib,1000.0,5,1,51,-0.47783939340764825,4.033947161102295,0.473,0.9922666666666666
cdib,1000.0,5,1,52,-0.48218550313169306,4.040706356048584,0.4708,0.9920888888888889
cdib,1000.0,5,1,53,-0.4857140259049155,4.069188511657715,0.474,0.9922666666666666
cdib,1000.0,5,1,54,-0.4888651291413741,4.096564720916748,0.4734,0.9920888888888889
cdib,1000.0,5,1,55,-0.49363955907821655,4.1239223976135255,0.4702,0.9924444444444445
cdib,1000.0,5,1,56,-0.4957739173455672,4.121154303741455,0.4722,0.9928222222222223
cdib,1000.0,5,1,57,-0.5018810291333632,4.1584769798278804,0.4714,0.9925555555555555
cdib,1000.0,5,1,58,-0.5047002544489774,4.18418860168457,0.4702,0.9924888888888889
cdib,1000.0,5,1,59,-0.5084769133394414,4.192420986175537,0.4704,0.9918222222222223
cdib,1000.0,5,1,60,-0.5117411398887635,4.2126008308410645,0.47,0.993
cdib,1000.0,5,1,61,-0.5138332183751193,4.237866584014893,0.4692,0.9928444444444444
cdib,1000.0,5,1,62,-0.5176534406488592,4.247158625793457,0.4694,0.9926888888888888
cdib,1000.0,5,1,63,-0.5195680800437927,4.250912844085693,0.4706,0.9931111111111111
cdib,1000.0,5,1,64,-0.5226475715463812,4.26449764328003,0.47,0.9928
cdib,1000.0,5,1,65,-0.5255966345266863,4.2710646110534665,0.468,0.9927555555555555
cdib,1000.0,5,1,66,-0.5289135691859506,4.269403059387207,0.469,0.9931555555555556
cdib,1000.0,5,1,67,-0.5310039513327859,4.297725949859619,0.4692,0.9928222222222223
cdib,1000.0,5,1,68,-0.5344170354409651,4.310688659667969,0.4692,0.9928444444444444
cdib,1000.0,5,1,69,-0.5361725589882244,4.3415162452697755,0.4682,0.9929111111111111
cdib,1000.0,5,1,70,-0.538641637914831,4.346737505340577,0.4666,0.9932888888888889
cdib,1000.0,5,1,71,-0.542134232932871,4.359511735534668,0.4696,0.9933777777777778
cdib,1000.0,5,1,72,-0.5426367267521945,4.370337237548828,0.4674,0.9929555555555556
cdib,1000.0,5,1,73,-0.5473288316076452,4.379969715118408,0.4664,0.9935111111111111
cdib,1000.0,5,1,74,-0.5476967870972373,4.39308419265747,0.4658,0.9936
cdib,1000.0,5,1,75,-0.5509592785401778,4.394175038909912,0.4668,0.9932
cdib,1000.0,5,1,76,-0.5536066633007743,4.419039720153808,0.4662,0.9941333333333333
cdib,1000.0,5,1,77,-0.55307481582815,4.420613513946533,0.4658,0.9931111111111111
cdib,1000.0,5,1,78,-0.5565294128808108,4.430257131195068,0.466,0.9934222222222222
cdib,1000.0,5,1,79,-0.5590754315116189,4.435768156433105,0.4662,0.9930666666666667
cdib,1000.0,5,1,80,-0.5601971337925304,4.442420724487305,0.465,0.9932888888888889
cdib,1000.0,5,1,81,-0.5612817206556147,4.466696282196045,0.466,0.9931333333333333
cdib,1000.0,5,1,82,-0.5638186085614291,4.460121010589599,0.4646,0.9935555555555555
cdib,1000.0,5,1,83,-0.5654517592863603,4.48322652130127,0.4642,0.9939111111111111
cdib,1000.0,5,1,84,-0.5668094481988387,4.485769368743896,0.4654,0.9937111111111111
cdib,1000.0,5,1,85,-0.5693752052133734,4.472611326599121,0.4646,0.9936888888888888
cdib,1000.0,5,1,86,-0.571707203726335,4.500082916259766,0.4628,0.9932888888888889
cdib,1000.0,5,1,87,-0.5718146349603479,4.516692205810547,0.4644,0.9942444444444445
cdib,1000.0,5,1,88,-0.5746253900181163,4.520773919677734,0.4662,0.9942222222222222
cdib,1000.0,5,1,89,-0.5746780932859941,4.521748811340332,0.4642,0.9932
cdib,1000.0,5,1,90,-0.5758912552486767,4.513923650360107,0.4632,0.9931555555555556
cdib,1000.0,5,1,91,-0.5779393277948552,4.536565800476074,0.4658,0.9935111111111111
cdib,1000.0,5,1,92,-0.5787253137588501,4.530941267395019,0.4658,0.9939555555555556
cdib,1000.0,5,1,93,-0.5799388659130443,4.556886252593994,0.4628,0.9937111111111111
cdib,1000.0,5,1,94,-0.5820087255174463,4.555214939117431,0.4636,0.9935777777777778
cdib,1000.0,5,1,95,-0.5835373483657836,4.550969527435303,0.4624,0.9938888888888889
cdib,1000.0,5,1,96,-0.5845083704818379,4.554218063354492,0.4638,0.9941111111111111
cdib,1000.0,5,1,97,-0.5862567874821749,4.562951203918457,0.4624,0.9939555555555556
cdib,1000.0,5,1,98,-0.5872919891704212,4.571657214355469,0.463,0.9936444444444444
cdib,1000.0,5,1,99,-0.5889703532479026,4.582108828735351,0.4634,0.9939555555555556
cdib,1000.0,5,1,100,-0.5902928959152915,4.580421650695801,0.4618,0.9939777777777777
cdib,1000.0,5,1,101,-0.5913308578317815,4.58870118637085,0.4622,0.9942
cdib,1000.0,5,1,102,-0.5922404731230302,4.6117892234802245,0.462,0.9931111111111111
cdib,1000.0,5,1,103,-0.593705496302518,4.612879370117187,0.4614,0.9940222222222223
cdib,1000.0,5,1,104,-0.5948183816649697,4.601601138305664,0.4616,0.9942444444444445
cdib,1000.0,5,1,105,-0.5951848448753357,4.620377366638183,0.4636,0.9942
cdib,1000.0,5,1,106,-0.5960356540853327,4.595314217376709,0.4628,0.9937555555555555
cdib,1000.0,5,1,107,-0.5968339849558744,4.620810762023925,0.4628,0.9936666666666667
cdib,1000.0,5,1,108,-0.5968669368830594,4.632164965057373,0.4612,0.9936888888888888
cdib,1000.0,5,1,109,-0.5988997765107589,4.640594129180908,0.4616,0.9944666666666667
cdib,1000.0,5,1,110,-0.6001195094108581,4.638589844512939,0.4614,0.9942222222222222
cdib,1000.0,5,1,111,-0.6009895999995145,4.628887686157227,0.4596,0.9947555555555555
cdib,1000.0,5,1,112,-0.6008604164383629,4.6226593650817875,0.4642,0.9940666666666667
cdib,1000.0,5,1,113,-0.6014461339690469,4.63860608215332,0.4602,0.9945777777777778
cdib,1000.0,5,1,114,-0.6030316089543429,4.6511857696533205,0.4626,0.9938222222222223
cdib,1000.0,5,1,115,-0.6020349539149892,4.647836932373047,0.461,0.9934222222222222
cdib,1000.0,5,1,116,-0.6048505355401472,4.656251523590088,0.4638,0.9944444444444445
cdib,1000.0,5,1,117,-0.605424890943007,4.648582888031006,0.4636,0.9943555555555555
cdib,1000.0,5,1,118,-0.6056539619359103,4.655839101409912,0.4624,0.9938222222222223
cdib,1000.0,5,1,119,-0.606936815625971,4.66182871170044,0.4616,0.9943777777777778
cdib,1000.0,5,1,120,-0.6073570138844576,4.670409548187256,0.4612,0.9943111111111111
cdib,1000.0,5,1,121,-0.6072170325539329,4.675530336761475,0.46,0.9942888888888889
cdib,1000.0,5,1,122,-0.6080806895602833,4.662741178894043,0.4624,0.9938
cdib,1000.0,5,1,123,-0.609008019395308,4.679320797729492,0.4616,0.9943333333333333
cdib,1000.0,5,1,124,-0.6100991049072959,4.671861494445801,0.4612,0.9944444444444445
cdib,1000.0,5,1,125,-0.6087879205617037,4.681978699493408,0.461,0.9938
cdib,1000.0,5,1,126,-0.6105836802395908,4.672976565551758,0.4612,0.9939333333333333
cdib,1000.0,5,1,127,-0.6122439657904885,4.676049577331543,0.4632,0.9940666666666667
cdib,1000.0,5,1,128,-0.6108375040227717,4.694962724304199,0.46,0.9939111111111111
cdib,1000.0,5,1,129,-0.6127097050926902,4.6981537033081056,0.4608,0.9940666666666667
cdib,1000.0,5,1,130,-0.6128144547289068,4.700697274780273,0.4612,0.9940888888888889
cdib,1000.0,5,1,131,-0.6142113037802956,4.701342009735107,0.4626,0.9942222222222222
cdib,1000.0,5,1,132,-0.6148474613103,4.697244509124756,0.462,0.9938
cdib,1000.0,5,1,133,-0.6152608902974562,4.705371368408203,0.4598,0.9937111111111111
cdib,1000.0,5,1,134,-0.6153268822843379,4.705859385681152,0.4596,0.9941111111111111
cdib,1000.0,5,1,135,-0.615275207901001,4.701666785430908,0.4618,0.9944222222222222
cdib,1000.0,5,1,136,-0.616586316208406,4.698326959991455,0.4618,0.9937777777777778
cdib,1000.0,5,1,137,-0.6175826509562405,4.7068262321472165,0.4594,0.9944666666666667
cdib,1000.0,5,1,138,-0.6179368931683628,4.7094716796875,0.461,0.9940666666666667
cdib,1000.0,5,1,139,-0.6185291637594049,4.715321212768555,0.4606,0.9941333333333333
cdib,1000.0,5,1,140,-0.6181997760252519,4.712577206420899,0.4604,0.9946888888888888
cdib,1000.0,5,1,141,-0.6193152678142895,4.740802130889892,0.46,0.9942222222222222
cdib,1000.0,5,1,142,-0.6189092301758853,4.722149380493164,0.4606,0.9942222222222222
cdib,1000.0,5,1,143,-0.6187988331794739,4.722169488525391,0.4584,0.994
cdib,1000.0,5,1,144,-0.6185897630604831,4.730244200897217,0.4616,0.9944666666666667
cdib,1000.0,5,1,145,-0.6205776324618947,4.735238864135742,0.4598,0.9949333333333333
cdib,1000.0,5,1,146,-0.6197273880178278,4.739018103027344,0.4602,0.9942444444444445
cdib,1000.0,5,1,147,-0.6206018764149059,4.7188183746337895,0.4604,0.9943111111111111
cdib,1000.0,5,1,148,-0.6201176324584268,4.727037689971924,0.4596,0.9936444444444444
cdib,1000.0,5,1,149,-0.62002362612811,4.740702275085449,0.4586,0.9937777777777778
cdib,1000.0,5,1,150,-0.6226991773258556,4.731295513153076,0.4602,0.9943555555555555
cdib,1000.0,5,1,151,-0.6229414400274104,4.732300058746338,0.461,0.9942888888888889
cdib,1000.0,5,1,152,-0.6238367296999151,4.730017057037354,0.4596,0.9940888888888889
cdib,1000.0,5,1,153,-0.6227722721316598,4.743700946807861,0.4598,0.9939777777777777
cdib,1000.0,5,1,154,-0.6237893351078033,4.729029026031494,0.4616,0.9941777777777778
cdib,1000.0,5,1,155,-0.624724442243576,4.720077967071533,0.4602,0.9943333333333333
cdib,1000.0,5,1,156,-0.6236905579913746,4.744794937133789,0.4596,0.9943333333333333
cdib,1000.0,5,1,157,-0.6221761698896234,4.745417785644531,0.4614,0.9938666666666667
cdib,1000.0,5,1,158,-0.6234567161820151,4.741368948364258,0.4596,0.9942
cdib,1000.0,5,1,159,-0.6238842542908408,4.7436919570922855,0.4608,0.9935555555555555
cdib,1000.0,5,1,160,-0.6249408974994313,4.750060906219482,0.4582,0.994
cdib,1000.0,5,1,161,-0.62477432048971,4.762208968353272,0.459,0.9941111111111111
cdib,1000.0,5,1,162,-0.6244322553808039,4.741466237640381,0.4598,0.9936666666666667
cdib,1000.0,5,1,163,-0.6253721630356529,4.7434318756103515,0.4602,0.9944444444444445
cdib,1000.0,5,1,164,-0.6247742248361761,4.766575968933106,0.4606,0.9943333333333333
cdib,1000.0,5,1,165,-0.6270775701176037,4.750621889495849,0.4586,0.9941111111111111
cdib,1000.0,5,1,166,-0.6249338232733986,4.745330604553223,0.461,0.9938888888888889
cdib,1000.0,5,1,167,-0.6267619079069657,4.777279853820801,0.459,0.9938222222222223
cdib,1000.0,5,1,168,-0.6265051003716209,4.738291372680664,0.4604,0.9946666666666667
cdib,1000.0,5,1,169,-0.6284032428741455,4.753138053894043,0.4606,0.9941555555555556
cdib,1000.0,5,1,170,-0.6266163990280845,4.7503849876403805,0.4594,0.9942666666666666
cdib,1000.0,5,1,171,-0.6278049796191129,4.754346466827393,0.4612,0.9937333333333334
cdib,1000.0,5,1,172,-0.6271924934127114,4.762882578277588,0.459,0.9944888888888889
cdib,1000.0,5,1,173,-0.6282994593967091,4.76050647277832,0.4582,0.9941555555555556
cdib,1000.0,5,1,174,-0.6291212363069708,4.763891442108155,0.4604,0.9943333333333333
cdib,1000.0,5,1,175,-0.6283129476460544,4.764510176849365,0.4584,0.9945555555555555
cdib,1000.0,5,1,176,-0.6280764653726058,4.762451202392578,0.459,0.9944888888888889
cdib,1000.0,5,1,177,-0.6278880412275141,4.772461739349366,0.4586,0.9940888888888889
cdib,1000.0,5,1,178,-0.6288482204784046,4.768761424255371,0.4596,0.9943111111111111
cdib,1000.0,5,1,179,-0.6286240160595287,4.75796717300415,0.4596,0.9944444444444445
cdib,1000.0,5,1,180,-0.6310342036767439,4.780417657470703,0.4586,0.9946888888888888
cdib,1000.0,5,1,181,-0.6276317565311085,4.767353633117676,0.4592,0.9939111111111111
cdib,1000.0,5,1,182,-0.6305819381540472,4.76130855178833,0.46,0.9942
cdib,1000.0,5,1,183,-0.629136279929768,4.7624767387390134,0.4604,0.9934888888888889
cdib,1000.0,5,1,184,-0.6290034939592535,4.77149094696045,0.4592,0.9943333333333333
cdib,1000.0,5,1,185,-0.6289774061983282,4.75615626373291,0.46,0.994
cdib,1000.0,5,1,186,-0.6306716907457872,4.774973159790039,0.4588,0.9947777777777778
cdib,1000.0,5,1,187,-0.6301525524919683,4.763943740844726,0.4604,0.9944
cdib,1000.0,5,1,188,-0.6306369050199335,4.766050570678711,0.4588,0.9944888888888889
cdib,1000.0,5,1,189,-0.6309445723967119,4.776385913085938,0.4594,0.9941111111111111
cdib,1000.0,5,1,190,-0.6313073432315479,4.761946448516846,0.4584,0.9945333333333334
cdib,1000.0,5,1,191,-0.6293220617077567,4.759739192199707,0.4596,0.9941333333333333
cdib,1000.0,5,1,192,-0.6308090404423801,4.787126002502442,0.459,0.9944222222222222
cdib,1000.0,5,1,193,-0.6313402277773077,4.778068845367431,0.4596,0.9945111111111111
cdib,1000.0,5,1,194,-0.6307450817801735,4.782878826141357,0.4584,0.9940222222222223
cdib,1000.0,5,1,195,-0.6310008086117831,4.7510361434936526,0.4604,0.9947333333333334
cdib,1000.0,5,1,196,-0.6308238766323436,4.767476732635498,0.4588,0.9937333333333334
cdib,1000.0,5,1,197,-0.6316175955122167,4.7804519645690915,0.461,0.9945333333333334
cdib,1000.0,5,1,198,-0.6319290173010392,4.758346646881104,0.46,0.9935777777777778
cdib,1000.0,5,1,199,-0.6318409290443767,4.785651264953613,0.4592,0.9947111111111111
cdib,1000.0,5,2,0,1.4067905217777599,1.7888249423980713,0.386,0.3307555555555556
cdib,1000.0,5,2,1,0.7477585799824108,1.6278004302978515,0.4498,0.6169777777777777
cdib,1000.0,5,2,2,0.47768939190777865,1.607728807258606,0.4734,0.7506666666666667
cdib,1000.0,5,2,3,0.31296661314530805,1.6349795650482177,0.4862,0.8302
cdib,1000.0,5,2,4,0.19946435100815513,1.69215805683136,0.4916,0.8796444444444445
cdib,1000.0,5,2,5,0.11765445089015093,1.7565910739898682,0.4942,0.9113555555555556
cdib,1000.0,5,2,6,0.0548270170677792,1.829219588470459,0.4954,0.9308444444444445
cdib,1000.0,5,2,7,0.004904204215244813,1.8992436096191405,0.4954,0.9451777777777778
cdib,1000.0,5,2,8,-0.03646473668109287,1.9782142051696778,0.4962,0.9560666666666666
cdib,1000.0,5,2,9,-0.07047207681374117,2.057447981643677,0.4954,0.9640222222222222
cdib,1000.0,5,2,10,-0.09975748335231434,2.1382764614105225,0.4946,0.9691111111111111
cdib,1000.0,5,2,11,-0.12653868671222165,2.214777746582031,0.496,0.9749777777777778
cdib,1000.0,5,2,12,-0.14895328042507172,2.300925259780884,0.494,0.9778444444444444
cdib,1000.0,5,2,13,-0.17041202423247423,2.3706604442596437,0.4968,0.9802666666666666
cdib,1000.0,5,2,14,-0.1891767683982849,2.458636990356445,0.492,0.9825111111111111
cdib,1000.0,5,2,15,-0.20686758159507404,2.5303501022338866,0.493,0.9838666666666667
cdib,1000.0,5,2,16,-0.2234525242545388,2.5990376773834227,0.4934,0.9856666666666667
cdib,1000.0,5,2,17,-0.2389959926215085,2.675770807647705,0.4922,0.9866666666666667
cdib,1000.0,5,2,18,-0.2535587585059079,2.7441172775268554,0.4882,0.9882666666666666
cdib,1000.0,5,2,19,-0.2678601327332583,2.800712829589844,0.4868,0.9890666666666666
cdib,1000.0,5,2,20,-0.28048547980135136,2.87911392326355,0.4874,0.9891333333333333
cdib,1000.0,5,2,21,-0.29387598916400565,2.9377364082336426,0.4872,0.9895111111111111
cdib,1000.0,5,2,22,-0.30513604275096545,3.0024329292297365,0.4878,0.9906666666666667
cdib,1000.0,5,2,23,-0.31718509827093644,3.0743689418792726,0.4866,0.9903111111111111
cdib,1000.0,5,2,24,-0.3277301162372936,3.141515205001831,0.4848,0.9912444444444445
cdib,1000.0,5,2,25,-0.3397036762540991,3.1869367179870607,0.4842,0.9916888888888888
cdib,1000.0,5,2,26,-0.34929742612405257,3.246674464035034,0.4856,0.9921555555555556
cdib,1000.0,5,2,27,-0.35939041276845063,3.2953107223510743,0.4838,0.9920888888888889
cdib,1000.0,5,2,28,-0.36839633062536065,3.3420935611724856,0.486,0.9926222222222222
cdib,1000.0,5,2,29,-0.3766499960032376,3.398546661758423,0.4842,0.9927333333333334
cdib,1000.0,5,2,30,-0.3857233102711764,3.444438068008423,0.4828,0.9929333333333333
cdib,1000.0,5,2,31,-0.39447853279547257,3.489060940170288,0.4818,0.9926888888888888
cdib,1000.0,5,2,32,-0.40266535823995414,3.5334711975097655,0.4826,0.9928888888888889
cdib,1000.0,5,2,33,-0.4103985607970845,3.5877674724578856,0.4832,0.9935111111111111
cdib,1000.0,5,2,34,-0.4195426753824407,3.6231659046173097,0.4842,0.9931777777777778
cdib,1000.0,5,2,35,-0.4245939561627128,3.650741569137573,0.482,0.9934
cdib,1000.0,5,2,36,-0.4332464444854043,3.697925290679932,0.483,0.9935555555555555
cdib,1000.0,5,2,37,-0.440753285260634,3.728408170700073,0.4808,0.9935777777777778
cdib,1000.0,5,2,38,-0.44583683625134557,3.7661947620391847,0.481,0.9933333333333333
cdib,1000.0,5,2,39,-0.4520566545616497,3.805794255447388,0.4804,0.9941555555555556
cdib,1000.0,5,2,40,-0.4591259291345423,3.8290005882263185,0.4804,0.9936444444444444
cdib,1000.0,5,2,41,-0.46458696258284826,3.8610551937103272,0.4808,0.9936666666666667
cdib,1000.0,5,2,42,-0.4708007590900768,3.8967755775451662,0.4798,0.9936222222222222
cdib,1000.0,5,2,43,-0.47698784758827906,3.9192189384460447,0.479,0.9942444444444445
cdib,1000.0,5,2,44,-0.48096657130501486,3.9460551071166994,0.4792,0.9935777777777778
cdib,1000.0,5,2,45,-0.4866549771829085,3.9662925930023194,0.4792,0.9943111111111111
cdib,1000.0,5,2,46,-0.49172410942857914,3.9996089683532716,0.4794,0.9937333333333334
cdib,1000.0,5,2,47,-0.4962650781891563,4.027227541732788,0.4774,0.9940666666666667
cdib,1000.0,5,2,48,-0.5015106254967776,4.0402145774841305,0.4786,0.9948
cdib,1000.0,5,2,49,-0.5046946745742451,4.0873990169525145,0.4776,0.9945111111111111
cdib,1000.0,5,2,50,-0.5098325647787614,4.072010514450073,0.478,0.9950444444444444
cdib,1000.0,5,2,51,-0.513906761824001,4.123560165405274,0.477,0.9944
cdib,1000.0,5,2,52,-0.5176762670950457,4.14524189453125,0.4772,0.9945777777777778
cdib,1000.0,5,2,53,-0.5219457558285107,4.157773049926758,0.4746,0.9941333333333333
cdib,1000.0,5,2,54,-0.527066834709861,4.188152447891236,0.4772,0.9944
cdib,1000.0,5,2,55,-0.5311797412612221,4.210260449981689,0.4768,0.9942444444444445
cdib,1000.0,5,2,56,-0.5348800675522197,4.217844780731201,0.4742,0.9942888888888889
cdib,1000.0,5,2,57,-0.5380912259708751,4.249634339141846,0.4768,0.9946888888888888
cdib,1000.0,5,2,58,-0.5403298731327056,4.253520315551758,0.4776,0.9947333333333334
cdib,1000.0,5,2,59,-0.5443507624712858,4.2710357109069825,0.4752,0.9942444444444445
cdib,1000.0,5,2,60,-0.5468776277542114,4.289516486358643,0.476,0.9943777777777778
cdib,1000.0,5,2,61,-0.5508928646174344,4.293915492248535,0.4752,0.9947555555555555
cdib,1000.0,5,2,62,-0.5531926002502442,4.302121744537353,0.4764,0.9943555555555555
cdib,1000.0,5,2,63,-0.5576121848799965,4.314621377563476,0.478,0.9955111111111111
cdib,1000.0,5,2,64,-0.5592702859184959,4.341492486572266,0.477,0.9947777777777778
cdib,1000.0,5,2,65,-0.5621322704228487,4.340768992614746,0.477,0.9951777777777778
cdib,1000.0,5,2,66,-0.5651176949674432,4.368325995635987,0.4768,0.9947111111111111
cdib,1000.0,5,2,67,-0.569124481045116,4.381152311706543,0.477,0.9954222222222222
