data,model,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cifar100,vib,10.0,2,86,1.2114159456773237,3.768155400848389,0.1872,0.43653333333333333
cifar100,vib,10.0,2,87,1.2130046626871283,3.7649064601898194,0.1836,0.43722222222222223
cifar100,vib,10.0,2,88,1.197199148126082,3.768957402420044,0.1818,0.4401555555555556
cifar100,vib,10.0,2,89,1.2123048053741454,3.764775274658203,0.182,0.4368
cifar100,vib,10.0,2,90,1.2091821793642912,3.7773125099182128,0.1888,0.4401333333333333
cifar100,vib,10.0,2,91,1.2034070870486173,3.769383504867554,0.1806,0.4383111111111111
cifar100,vib,10.0,2,92,1.2056452985590154,3.7666186347961426,0.1826,0.4371333333333333
cifar100,vib,10.0,2,93,1.2066499567725442,3.772435675048828,0.189,0.4405777777777778
cifar100,vib,10.0,2,94,1.1977731952320445,3.7787836326599122,0.1806,0.4388444444444444
cifar100,vib,10.0,2,95,1.2077568761305375,3.762102307510376,0.1812,0.43844444444444447
cifar100,vib,10.0,2,96,1.2051451395901767,3.768743924331665,0.1804,0.4386888888888889
cifar100,vib,10.0,2,97,1.2037740556716918,3.7831547847747804,0.1826,0.4388888888888889
cifar100,vib,10.0,2,98,1.1965366615642201,3.76648577003479,0.1856,0.4421111111111111
cifar100,vib,10.0,2,99,1.2013992082942615,3.7688960971832275,0.1854,0.4381555555555556
cifar100,vib,0.0,0,0,4.032560250438343,4.652201062774658,0.0232,0.01768888888888889
cifar100,vib,0.0,0,1,3.216860044375333,4.464156918334961,0.042,0.03804444444444444
cifar100,vib,0.0,0,2,3.0839886851224034,4.356934505462647,0.0616,0.06002222222222222
cifar100,vib,0.0,0,3,2.9499704859646885,4.261127348327637,0.0794,0.08704444444444444
cifar100,vib,0.0,0,4,2.8056678623199462,4.170467929840088,0.097,0.11615555555555555
cifar100,vib,0.0,0,5,2.6503209591258656,4.106589266967774,0.1132,0.1482
cifar100,vib,0.0,0,6,2.4974392569455235,4.055305620574951,0.1294,0.1801111111111111
cifar100,vib,0.0,0,7,2.352029985150424,4.023395626068115,0.1368,0.2096888888888889
cifar100,vib,0.0,0,8,2.214616348405318,4.008198834228516,0.1454,0.23864444444444444
cifar100,vib,0.0,0,9,2.0862807106364856,4.009800670623779,0.1534,0.26484444444444444
cifar100,vib,0.0,0,10,1.9677789034756747,4.013928310012817,0.1526,0.2896444444444444
cifar100,vib,0.0,0,11,1.859670441228693,4.027993664550781,0.1616,0.31393333333333334
cifar100,vib,0.0,0,12,1.7588211605765602,4.04476764831543,0.1646,0.33668888888888887
cifar100,vib,0.0,0,13,1.666292880040949,4.065796072387696,0.1654,0.3588222222222222
cifar100,vib,0.0,0,14,1.5814451398502696,4.083350868988037,0.1714,0.3779777777777778
cifar100,vib,0.0,0,15,1.502993416630138,4.104186347198486,0.1744,0.3977333333333333
cifar100,vib,0.0,0,16,1.4308806768590754,4.124524395751953,0.1758,0.4152222222222222
cifar100,vib,0.0,0,17,1.363170704945651,4.144399843597412,0.1814,0.432
cifar100,vib,0.0,0,18,1.3016418703772805,4.163876112365723,0.183,0.4484888888888889
cifar100,vib,0.0,0,19,1.2446836995905095,4.1858968147277835,0.1848,0.46353333333333335
cifar100,vib,0.0,0,20,1.1916116453344172,4.209030688476562,0.1846,0.47824444444444447
cifar100,vib,0.0,0,21,1.1424330766851252,4.2280501304626465,0.1862,0.4901111111111111
cifar100,vib,0.0,0,22,1.0970454402056606,4.24923154296875,0.1884,0.5020888888888889
cifar100,vib,0.0,0,23,1.0539626133832065,4.272917655181884,0.187,0.5148444444444444
cifar100,vib,0.0,0,24,1.0143499236627058,4.2928994995117185,0.1878,0.5249555555555555
cifar100,vib,0.0,0,25,0.9767820393302223,4.309098313903808,0.1888,0.5350444444444444
cifar100,vib,0.0,0,26,0.942323044759577,4.325075600433349,0.1876,0.5459555555555555
cifar100,vib,0.0,0,27,0.9100058029868386,4.339366654968262,0.1902,0.5542
cifar100,vib,0.0,0,28,0.8792756689505143,4.359158663177491,0.1892,0.5639555555555555
cifar100,vib,0.0,0,29,0.851078980957378,4.372869811248779,0.1908,0.5711333333333334
cifar100,vib,0.0,0,30,0.8246767602487044,4.387001940917969,0.1902,0.5791111111111111
cifar100,vib,0.0,0,31,0.7996537753191861,4.403627570343017,0.1914,0.5847777777777777
cifar100,vib,0.0,0,32,0.7757615480076183,4.41677684249878,0.192,0.5926222222222223
cifar100,vib,0.0,0,33,0.7537320684779774,4.430603899383545,0.1934,0.6000888888888889
cifar100,vib,0.0,0,34,0.7330649071606723,4.441039264678955,0.1918,0.6063111111111111
cifar100,vib,0.0,0,35,0.7135518229311163,4.452472731781006,0.1942,0.6118444444444444
cifar100,vib,0.0,0,36,0.6949739098115401,4.462370325469971,0.194,0.6175555555555555
cifar100,vib,0.0,0,37,0.6774787130702625,4.473248921203613,0.1948,0.623
cifar100,vib,0.0,0,38,0.661083891695196,4.484382787322998,0.1954,0.6276
cifar100,vib,0.0,0,39,0.645561270679127,4.493379804992676,0.1968,0.6325333333333333
cifar100,vib,0.0,0,40,0.6307801144686612,4.503277604675293,0.1948,0.6368666666666667
cifar100,vib,0.0,0,41,0.6172603763320229,4.512027560424805,0.197,0.6405777777777778
cifar100,vib,0.0,0,42,0.6038501070542769,4.519939933013916,0.1976,0.6450666666666667
cifar100,vib,0.0,0,43,0.591535130552812,4.528912226104737,0.1966,0.6489777777777778
cifar100,vib,0.0,0,44,0.5796715983174064,4.5374038139343265,0.1978,0.6522222222222223
cifar100,vib,0.0,0,45,0.5686037846565246,4.543151859283447,0.1974,0.6563777777777777
cifar100,vib,0.0,0,46,0.5578268448396163,4.551005117797851,0.1992,0.6594
cifar100,vib,0.0,0,47,0.5481491296248002,4.557886208343506,0.1984,0.6626222222222222
cifar100,vib,0.0,0,48,0.538357722269405,4.564512267303467,0.1998,0.6651111111111111
cifar100,vib,0.0,0,49,0.5294477563337846,4.570482347106934,0.199,0.6681111111111111
cifar100,vib,0.0,0,50,0.5208968057285656,4.576732398223877,0.1996,0.6704
cifar100,vib,0.0,0,51,0.5128938335158608,4.582178332519531,0.199,0.6721555555555555
cifar100,vib,0.0,0,52,0.5052335738008673,4.587582292938232,0.1994,0.6743333333333333
cifar100,vib,0.0,0,53,0.4979441325187683,4.592835073852539,0.1996,0.6766666666666666
cifar100,vib,0.0,0,54,0.4909036288651553,4.597318521118164,0.2006,0.6778222222222222
cifar100,vib,0.0,0,55,0.48432341359745373,4.602592393493652,0.2018,0.6804222222222223
cifar100,vib,0.0,0,56,0.47830444021224977,4.606574535369873,0.2014,0.6826
cifar100,vib,0.0,0,57,0.47245160677649756,4.611031663513184,0.2022,0.6840666666666667
cifar100,vib,0.0,0,58,0.4665167211966081,4.615292387390137,0.2024,0.6860444444444445
cifar100,vib,0.0,0,59,0.46126871659538965,4.619667005920411,0.2024,0.6877111111111112
cifar100,vib,0.0,0,60,0.4563543282768943,4.6231980133056645,0.2026,0.6890444444444445
cifar100,vib,0.0,0,61,0.45136596836610277,4.62673671875,0.202,0.6906666666666667
cifar100,vib,0.0,0,62,0.4466376286419955,4.629986748504638,0.2022,0.6926222222222223
cifar100,vib,0.0,0,63,0.4424511587749828,4.633553680419922,0.2018,0.6930222222222222
cifar100,vib,0.0,0,64,0.4382513828147541,4.636279844665528,0.2032,0.6946222222222223
cifar100,vib,0.0,0,65,0.43429619491317056,4.639570738220215,0.2028,0.6955555555555556
cifar100,vib,0.0,0,66,0.43059445675069635,4.642159553527832,0.2024,0.6970222222222222
cifar100,vib,0.0,0,67,0.42680508474436674,4.6447027336120605,0.203,0.6975333333333333
cifar100,vib,0.0,0,68,0.42343511004881423,4.6467981559753415,0.2032,0.6986444444444444
cifar100,vib,0.0,0,69,0.4200673080877824,4.649818185424805,0.2038,0.6997777777777778
cifar100,vib,0.0,0,70,0.41696271954449743,4.651846328735352,0.2032,0.7003777777777778
cifar100,vib,0.0,0,71,0.414161496444182,4.654154579925537,0.2036,0.7010444444444445
cifar100,vib,0.0,0,72,0.4113533408685164,4.656595481872559,0.2036,0.7028444444444445
cifar100,vib,0.0,0,73,0.40847121684767984,4.658405823516846,0.2036,0.7030444444444445
cifar100,vib,0.0,0,74,0.4059888463453813,4.660289441680908,0.2038,0.7044222222222222
cifar100,vib,0.0,0,75,0.4034904442093589,4.661952359771728,0.2034,0.7052444444444445
cifar100,vib,0.0,0,76,0.4013259179505435,4.663977625274658,0.2034,0.7052222222222222
cifar100,vib,0.0,0,77,0.39917466797395185,4.665561486816406,0.2038,0.7063333333333334
cifar100,vib,0.0,0,78,0.39688870577378704,4.667096710205078,0.2044,0.7068888888888889
cifar100,vib,0.0,0,79,0.3948812294743278,4.668687413787842,0.2044,0.7071555555555555
cifar100,vib,0.0,0,80,0.3930805908983404,4.670132234191895,0.2042,0.7080222222222222
cifar100,vib,0.0,0,81,0.3912990604834123,4.671646193695068,0.2042,0.7082
cifar100,vib,0.0,0,82,0.38939485232179816,4.67309737701416,0.204,0.7084666666666667
cifar100,vib,0.0,0,83,0.38777294845581056,4.674377742767334,0.2036,0.7090222222222222
cifar100,vib,0.0,0,84,0.38617437581582503,4.6755094139099125,0.2042,0.7094
cifar100,vib,0.0,0,85,0.3847142221515829,4.676584391784668,0.2034,0.7102222222222222
cifar100,vib,0.0,0,86,0.3832695139624856,4.677734337615966,0.2036,0.7106666666666667
cifar100,vib,0.0,0,87,0.3818898107962175,4.678850175476074,0.2028,0.7108666666666666
cifar100,vib,0.0,0,88,0.3806358517039906,4.679816609191895,0.2034,0.7112222222222222
cifar100,vib,0.0,0,89,0.37942258199128237,4.680843197631836,0.2036,0.7115333333333334
cifar100,vib,0.0,0,90,0.37822651076750324,4.681814198303223,0.2032,0.7122
cifar100,vib,0.0,0,91,0.37702394374067133,4.682603303527832,0.2038,0.7126444444444444
cifar100,vib,0.0,0,92,0.3759192315275019,4.683336268615722,0.2038,0.7130666666666666
cifar100,vib,0.0,0,93,0.374870097546144,4.6843807357788085,0.2038,0.7131555555555555
cifar100,vib,0.0,0,94,0.37377532827203924,4.685133023834228,0.2036,0.7133555555555555
cifar100,vib,0.0,0,95,0.37299001740542326,4.685867680358887,0.203,0.7139111111111112
cifar100,vib,0.0,0,96,0.37216128938414833,4.686568186950684,0.2038,0.7136
cifar100,vib,0.0,0,97,0.3712607830871235,4.687179448699951,0.2044,0.7145333333333334
cifar100,vib,0.0,0,98,0.37044641874053263,4.687807043457031,0.204,0.7147555555555556
cifar100,vib,0.0,0,99,0.36958941819451074,4.688716268920898,0.2038,0.7146666666666667
cifar100,vib,0.0,1,0,3.976307594125921,4.674332621765137,0.0244,0.01668888888888889
cifar100,vib,0.0,1,1,3.2027329645677045,4.471495626068116,0.049,0.04457777777777778
cifar100,vib,0.0,1,2,3.051859475153143,4.354493922424316,0.0732,0.07406666666666667
cifar100,vib,0.0,1,3,2.90867084496238,4.264092891693116,0.0886,0.1029111111111111
cifar100,vib,0.0,1,4,2.764224931266091,4.19013599395752,0.1034,0.13062222222222222
cifar100,vib,0.0,1,5,2.6190750726526435,4.13520592880249,0.1166,0.1578
cifar100,vib,0.0,1,6,2.471068719759854,4.0972271804809575,0.1268,0.18553333333333333
cifar100,vib,0.0,1,7,2.325499809299816,4.070533707427979,0.1368,0.21511111111111111
cifar100,vib,0.0,1,8,2.1844858438665216,4.063061848449707,0.146,0.24355555555555555
cifar100,vib,0.0,1,9,2.0525072234760633,4.0558457237243655,0.1558,0.26982222222222224
cifar100,vib,0.0,1,10,1.9284569428530607,4.0600612922668455,0.1618,0.29802222222222224
cifar100,vib,0.0,1,11,1.8147166260632601,4.070584236907959,0.164,0.32266666666666666
cifar100,vib,0.0,1,12,1.7099697631315751,4.090266372680664,0.1708,0.34704444444444443
cifar100,vib,0.0,1,13,1.6140115636305377,4.1027160842895505,0.1692,0.3672
cifar100,vib,0.0,1,14,1.526182728836753,4.123195146942138,0.172,0.3875777777777778
cifar100,vib,0.0,1,15,1.4448448521180586,4.146203530883789,0.174,0.4071777777777778
cifar100,vib,0.0,1,16,1.3702482969457452,4.172838135528565,0.1754,0.4271333333333333
cifar100,vib,0.0,1,17,1.301618978101557,4.19163546295166,0.1784,0.4436
cifar100,vib,0.0,1,18,1.2373754371989858,4.2127475227355955,0.1786,0.4605111111111111
cifar100,vib,0.0,1,19,1.1786750937375154,4.234872463226318,0.1784,0.47624444444444447
cifar100,vib,0.0,1,20,1.123464470317147,4.26027432937622,0.1798,0.4919777777777778
cifar100,vib,0.0,1,21,1.0727259112098,4.281646252441406,0.1798,0.5047111111111111
cifar100,vib,0.0,1,22,1.0250047843239525,4.299782881164551,0.1818,0.5187555555555555
cifar100,vib,0.0,1,23,0.9814672016403891,4.317727909851074,0.1836,0.5317111111111111
cifar100,vib,0.0,1,24,0.9409767135273327,4.3381790382385255,0.1834,0.5430222222222222
cifar100,vib,0.0,1,25,0.9028157223614779,4.3578017204284665,0.185,0.5536444444444445
cifar100,vib,0.0,1,26,0.8679153205524791,4.37418397064209,0.1832,0.5625333333333333
cifar100,vib,0.0,1,27,0.8352538017099553,4.391844927215576,0.1856,0.5728666666666666
cifar100,vib,0.0,1,28,0.8040734167705883,4.405844287109375,0.1858,0.582
cifar100,vib,0.0,1,29,0.7752643831946633,4.423307013702392,0.1872,0.5901777777777778
cifar100,vib,0.0,1,30,0.748274193018133,4.438306664276123,0.1864,0.5972666666666666
cifar100,vib,0.0,1,31,0.7226793145699935,4.450872148895264,0.186,0.6056666666666667
cifar100,vib,0.0,1,32,0.6993749409112063,4.466294837188721,0.1864,0.6130444444444444
cifar100,vib,0.0,1,33,0.6771762963988565,4.4801225646972656,0.1862,0.6190888888888889
cifar100,vib,0.0,1,34,0.656304708515514,4.491975496673584,0.1876,0.6256888888888889
cifar100,vib,0.0,1,35,0.6368978421904824,4.506290000915527,0.1888,0.6320444444444444
cifar100,vib,0.0,1,36,0.6183760973063382,4.516147576141357,0.1912,0.6370888888888889
cifar100,vib,0.0,1,37,0.6010930146737532,4.527071837615967,0.1904,0.6426444444444445
cifar100,vib,0.0,1,38,0.584743702324954,4.537251518249512,0.1898,0.6477111111111111
cifar100,vib,0.0,1,39,0.5695943678855896,4.548251332855225,0.1906,0.6514222222222222
cifar100,vib,0.0,1,40,0.5547815684752031,4.558073603057862,0.1912,0.6566888888888889
cifar100,vib,0.0,1,41,0.5410565125075254,4.568063128662109,0.1896,0.6599111111111111
cifar100,vib,0.0,1,42,0.5279289880795912,4.577962768554688,0.1912,0.6644
cifar100,vib,0.0,1,43,0.5159852928421714,4.585983554077148,0.1916,0.6673333333333333
cifar100,vib,0.0,1,44,0.5042001404979012,4.593405052947998,0.1914,0.6707111111111111
cifar100,vib,0.0,1,45,0.49320483994050457,4.600899028778076,0.1916,0.6746
cifar100,vib,0.0,1,46,0.4826653075738387,4.6096413078308105,0.1928,0.6773777777777777
cifar100,vib,0.0,1,47,0.4727558865850622,4.6162927505493165,0.1906,0.6802888888888889
cifar100,vib,0.0,1,48,0.4633921152374961,4.623646989440918,0.1908,0.6825555555555556
cifar100,vib,0.0,1,49,0.4545444223880768,4.630257205963135,0.1906,0.6857555555555556
cifar100,vib,0.0,1,50,0.44617787486856636,4.635438118743896,0.192,0.6880666666666667
cifar100,vib,0.0,1,51,0.4383598896893588,4.6415226303100585,0.193,0.6904888888888889
cifar100,vib,0.0,1,52,0.4309638908646323,4.6457554107666015,0.1922,0.6927111111111112
cifar100,vib,0.0,1,53,0.4236005186687816,4.651914136505127,0.1924,0.6953777777777778
cifar100,vib,0.0,1,54,0.4168810802893205,4.656581522369385,0.1926,0.6977111111111111
cifar100,vib,0.0,1,55,0.41054603157476943,4.662950247955322,0.1926,0.6994444444444444
cifar100,vib,0.0,1,56,0.40445954937067896,4.667265158843994,0.1928,0.7022222222222222
cifar100,vib,0.0,1,57,0.39852982421354816,4.671367272949219,0.1926,0.7039333333333333
cifar100,vib,0.0,1,58,0.39315715271776375,4.675375180053711,0.1924,0.7056666666666667
cifar100,vib,0.0,1,59,0.3879338265765797,4.679079163360596,0.193,0.7067777777777777
cifar100,vib,0.0,1,60,0.3830820119597695,4.683160093688965,0.1928,0.708
cifar100,vib,0.0,1,61,0.3781372339248657,4.686739862823487,0.1936,0.7098
cifar100,vib,0.0,1,62,0.3736892131285234,4.690520532989502,0.1932,0.7111111111111111
cifar100,vib,0.0,1,63,0.3692768320993944,4.693882920074463,0.1936,0.7121555555555555
cifar100,vib,0.0,1,64,0.3652965988332575,4.697075981903076,0.1934,0.7134
cifar100,vib,0.0,1,65,0.36153759010488334,4.700332048034668,0.1932,0.715
cifar100,vib,0.0,1,66,0.35772789228179236,4.703113336181641,0.1928,0.7159555555555556
cifar100,vib,0.0,1,67,0.35408848706158724,4.706049084472657,0.1934,0.7165111111111111
cifar100,vib,0.0,1,68,0.3508768283150413,4.7086292846679685,0.1926,0.7179111111111112
cifar100,vib,0.0,1,69,0.3475849903106689,4.711161917877197,0.1928,0.7193555555555555
cifar100,vib,0.0,1,70,0.34456864296739753,4.714113242340088,0.193,0.7194888888888888
cifar100,vib,0.0,1,71,0.341726598444852,4.7165445098876955,0.1932,0.7205111111111111
cifar100,vib,0.0,1,72,0.33907540766976096,4.718594802856446,0.1928,0.7216888888888889
cifar100,vib,0.0,1,73,0.336326002220674,4.7207627204895015,0.193,0.7224
cifar100,vib,0.0,1,74,0.3338320554321462,4.7225871147155765,0.1934,0.7231777777777778
cifar100,vib,0.0,1,75,0.33147442588372666,4.724428749084472,0.1936,0.724
cifar100,vib,0.0,1,76,0.329161132179607,4.726254257202148,0.1932,0.7245777777777778
cifar100,vib,0.0,1,77,0.3269974509325894,4.727705941009521,0.1934,0.7255777777777778
cifar100,vib,0.0,1,78,0.32500314774513245,4.729693779754639,0.194,0.7257555555555556
cifar100,vib,0.0,1,79,0.32308722006190904,4.731081994628906,0.1938,0.7263111111111111
cifar100,vib,0.0,1,80,0.3212150046001781,4.732422673034668,0.1938,0.7271777777777778
cifar100,vib,0.0,1,81,0.3194262192726135,4.734053890991211,0.1938,0.7277333333333333
cifar100,vib,0.0,1,82,0.31779412721720607,4.735548461151123,0.1938,0.7288
cifar100,vib,0.0,1,83,0.3161276541384784,4.736824147033691,0.1934,0.729
cifar100,vib,0.0,1,84,0.31449917780269276,4.737916034698486,0.1938,0.7294666666666667
cifar100,vib,0.0,1,85,0.3130447989810597,4.739313829803467,0.1934,0.7298222222222223
cifar100,vib,0.0,1,86,0.31170234691879967,4.740421800231934,0.1938,0.7300666666666666
cifar100,vib,0.0,1,87,0.31025482414419003,4.741554722595215,0.1938,0.7311111111111112
cifar100,vib,0.0,1,88,0.3090451296112754,4.742707457733155,0.1936,0.7311111111111112
cifar100,vib,0.0,1,89,0.30777615371617406,4.743626131439209,0.1934,0.7315777777777778
cifar100,vib,0.0,1,90,0.30664400396997277,4.744734284973145,0.194,0.7320444444444445
cifar100,vib,0.0,1,91,0.30556719195626,4.745580056762695,0.1938,0.7326222222222222
cifar100,vib,0.0,1,92,0.30447682679349725,4.746413280487061,0.194,0.7321555555555556
cifar100,vib,0.0,1,93,0.30358023253029043,4.747177404022217,0.1942,0.7323777777777778
cifar100,vib,0.0,1,94,0.30251656511263414,4.748111511993408,0.194,0.7327777777777778
cifar100,vib,0.0,1,95,0.3015979028745131,4.748863432312012,0.1942,0.7333555555555555
cifar100,vib,0.0,1,96,0.3006569182049144,4.74966318435669,0.1942,0.7340888888888889
cifar100,vib,0.0,1,97,0.2998548606070605,4.75036936416626,0.1938,0.7339111111111111
cifar100,vib,0.0,1,98,0.2989417735793374,4.750955250549317,0.1942,0.7343333333333333
cifar100,vib,0.0,1,99,0.2983122364997864,4.751433074188232,0.1942,0.7342666666666666
cifar100,vib,0.0,2,0,4.092263082434914,4.654871060943604,0.0262,0.015866666666666668
cifar100,vib,0.0,2,1,3.2104393631328234,4.449349040222168,0.041,0.03871111111111111
cifar100,vib,0.0,2,2,3.0500958266518334,4.328162085723877,0.0708,0.07062222222222223
cifar100,vib,0.0,2,3,2.899265255459872,4.2313274467468265,0.0876,0.1002
cifar100,vib,0.0,2,4,2.7523052795063365,4.151567469787597,0.102,0.12868888888888888
cifar100,vib,0.0,2,5,2.6074506003639915,4.09382530593872,0.1148,0.15877777777777777
cifar100,vib,0.0,2,6,2.4641128683610396,4.050898007965088,0.1232,0.18646666666666667
cifar100,vib,0.0,2,7,2.323866222034801,4.018789191436768,0.136,0.21462222222222221
cifar100,vib,0.0,2,8,2.189776646458019,4.0012085807800295,0.1398,0.24013333333333334
cifar100,vib,0.0,2,9,2.06469892690832,3.9905038146972656,0.149,0.26737777777777777
cifar100,vib,0.0,2,10,1.9473045518354937,3.9899246017456056,0.1558,0.2909111111111111
cifar100,vib,0.0,2,11,1.8393262612429533,4.0000474071502685,0.162,0.3155777777777778
cifar100,vib,0.0,2,12,1.7389364978096702,4.005891522598267,0.1668,0.3377777777777778
cifar100,vib,0.0,2,13,1.6454212513836948,4.017390621185303,0.1718,0.36186666666666667
cifar100,vib,0.0,2,14,1.5597053773186424,4.033407620239258,0.174,0.384
cifar100,vib,0.0,2,15,1.4810817986921831,4.048552198791504,0.178,0.40197777777777777
cifar100,vib,0.0,2,16,1.408051721243425,4.068292093658448,0.1792,0.42064444444444443
cifar100,vib,0.0,2,17,1.3403085632931102,4.084916230773926,0.1814,0.4382
cifar100,vib,0.0,2,18,1.277643605969169,4.0977999168396,0.1834,0.45335555555555557
cifar100,vib,0.0,2,19,1.2199703088413585,4.11216876373291,0.1832,0.46913333333333335
cifar100,vib,0.0,2,20,1.1655579370845448,4.136141287231445,0.1838,0.4835777777777778
cifar100,vib,0.0,2,21,1.114921054129167,4.153358773040772,0.1836,0.4978666666666667
