beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
1000.0,1,84,1.4701947162281384,2.0425942878723147,0.269,0.2654888888888889
1000.0,1,85,1.4696962750521574,2.0430040565490724,0.2526,0.265
1000.0,1,86,1.4696587060754949,2.0415136779785157,0.2676,0.26406666666666667
1000.0,1,87,1.4691340010382912,2.039847584533691,0.2584,0.2660222222222222
1000.0,1,88,1.4681896372881802,2.042294910812378,0.2644,0.26595555555555556
1000.0,1,89,1.4679706100463867,2.039945114135742,0.2544,0.2672
1000.0,1,90,1.467785134263472,2.0387519687652587,0.265,0.2660666666666667
1000.0,1,91,1.4674442816647617,2.0384347999572756,0.2702,0.26564444444444446
1000.0,1,92,1.4672781961267645,2.037826361846924,0.2612,0.26611111111111113
1000.0,1,93,1.4662902676148848,2.0387342460632323,0.2646,0.26655555555555555
1000.0,1,94,1.4660947402607312,2.037150259780884,0.265,0.27026666666666666
1000.0,1,95,1.466033908965371,2.036141357421875,0.264,0.2664
1000.0,1,96,1.4656011038173329,2.0365403869628906,0.2574,0.26937777777777777
1000.0,1,97,1.4651487728465686,2.0377219345092774,0.264,0.26866666666666666
1000.0,1,98,1.465098834401911,2.035896082305908,0.266,0.2662
1000.0,1,99,1.4647542615543712,2.0362648277282713,0.2632,0.26942222222222223
1000.0,1,100,1.4642046164599332,2.034893211364746,0.266,0.26897777777777776
1000.0,1,101,1.4639825949408791,2.0335783615112306,0.2644,0.2712
1000.0,1,102,1.4639482286973433,2.033084428024292,0.2662,0.26711111111111113
1000.0,1,103,1.4634257553447376,2.032482618713379,0.2648,0.2690666666666667
1000.0,1,104,1.4631572072289207,2.033470802307129,0.2646,0.2702
1000.0,1,105,1.4629241865851663,2.032579507064819,0.2636,0.26811111111111113
1000.0,1,106,1.4627346620386297,2.0336411754608155,0.2624,0.27044444444444443
1000.0,1,107,1.461981052121249,2.0336848682403565,0.2672,0.2707333333333333
1000.0,1,108,1.46208136622689,2.0323253868103026,0.254,0.27095555555555556
1000.0,1,109,1.4615808016516945,2.0318593307495116,0.2634,0.27084444444444444
1000.0,1,110,1.4617978717283768,2.031035523605347,0.263,0.26926666666666665
1000.0,1,111,1.461240397678722,2.0327627346038817,0.271,0.26935555555555557
1000.0,1,112,1.4613542137145996,2.0310301170349123,0.2598,0.27111111111111114
1000.0,1,113,1.4611284760561856,2.0297912101745608,0.2702,0.2697111111111111
1000.0,1,114,1.4605686986229636,2.030354681777954,0.267,0.27264444444444447
1000.0,1,115,1.460760214996338,2.030901467514038,0.2702,0.27115555555555554
1000.0,1,116,1.460306082014604,2.0310463901519777,0.2682,0.2688888888888889
1000.0,1,117,1.4602155627510764,2.028763045501709,0.2638,0.2700888888888889
1000.0,1,118,1.4599349140340632,2.0288391918182374,0.2644,0.2716
1000.0,1,119,1.4594696017872204,2.0281429821014405,0.2664,0.2704888888888889
1000.0,1,120,1.4593975670381025,2.030417847442627,0.2588,0.26955555555555555
1000.0,1,121,1.459252469184182,2.0275387466430663,0.2682,0.2697777777777778
1000.0,1,122,1.459289549931613,2.0300383106231688,0.2676,0.2726
1000.0,1,123,1.459187731482766,2.0272879745483396,0.2634,0.27164444444444447
1000.0,1,124,1.4587486532211305,2.0279468544006347,0.268,0.2707555555555556
1000.0,1,125,1.4587762963555075,2.0261854923248293,0.2714,0.2736222222222222
1000.0,1,126,1.4581966925881125,2.028770125579834,0.273,0.27253333333333335
1000.0,1,127,1.4585685731541027,2.0263914196014405,0.2656,0.2720888888888889
1000.0,1,128,1.4579021107586947,2.0239264713287355,0.2724,0.2728888888888889
1000.0,1,129,1.4577525702563199,2.026603875732422,0.2622,0.27284444444444444
1000.0,1,130,1.457924200110002,2.0243501056671143,0.2652,0.2723111111111111
1000.0,1,131,1.4574116889086637,2.025561408996582,0.2662,0.2717333333333333
1000.0,1,132,1.457653678703308,2.0272478382110597,0.265,0.2717333333333333
1000.0,1,133,1.45705231850364,2.0265816604614257,0.2726,0.2725111111111111
1000.0,1,134,1.4571942859476263,2.0256562915802,0.2654,0.2718
1000.0,1,135,1.4566272764205932,2.0253885818481447,0.2696,0.2720222222222222
1000.0,1,136,1.4569286281412297,2.02439623298645,0.268,0.2736222222222222
1000.0,1,137,1.4570109219637783,2.0257617004394533,0.2674,0.2728888888888889
1000.0,1,138,1.4567012272227895,2.023855160522461,0.2656,0.273
1000.0,1,139,1.4570353958476674,2.022912215042114,0.2668,0.2742222222222222
1000.0,1,140,1.456593768414584,2.0246261863708495,0.2678,0.27268888888888887
1000.0,1,141,1.4562111280788075,2.022534792327881,0.2672,0.27211111111111114
1000.0,1,142,1.4561498591336337,2.0251986225128173,0.2672,0.27386666666666665
1000.0,1,143,1.4561502753171054,2.0243143531799315,0.2704,0.2730888888888889
1000.0,1,144,1.4558488295988603,2.025172593307495,0.2702,0.27426666666666666
1000.0,1,145,1.455899434783242,2.0238680057525635,0.2704,0.27313333333333334
1000.0,1,146,1.4561706922010942,2.0225653633117675,0.2712,0.2743111111111111
1000.0,1,147,1.4556256964076648,2.022136360549927,0.2732,0.2740222222222222
1000.0,1,148,1.4556958119479093,2.022912410736084,0.2694,0.27266666666666667
1000.0,1,149,1.4556660299994728,2.024469075012207,0.2716,0.27411111111111114
1000.0,1,150,1.455226993109963,2.023196625137329,0.2684,0.27464444444444447
1000.0,1,151,1.45473285742673,2.021630993270874,0.2682,0.27453333333333335
1000.0,1,152,1.4553361574172974,2.0217738815307618,0.2694,0.27524444444444446
1000.0,1,153,1.4551189239155162,2.0233811450958252,0.267,0.2740888888888889
1000.0,1,154,1.4551197347467595,2.022003973007202,0.2682,0.2748888888888889
1000.0,1,155,1.4549164752093229,2.0214978496551512,0.2728,0.2736
1000.0,1,156,1.4544700161847202,2.023011799621582,0.2708,0.27255555555555555
1000.0,1,157,1.4552443137949163,2.0219169582366945,0.2706,0.27455555555555555
1000.0,1,158,1.4550053323398937,2.023394840621948,0.268,0.2742
1000.0,1,159,1.455052161875638,2.0228692543029787,0.2666,0.2735111111111111
1000.0,1,160,1.4544465854818172,2.02201748046875,0.2668,0.27464444444444447
1000.0,1,161,1.454564796257019,2.0218826934814453,0.269,0.27413333333333334
1000.0,1,162,1.454477476570823,2.021266728591919,0.2722,0.27464444444444447
1000.0,1,163,1.4542083720467307,2.0231294067382812,0.2708,0.27497777777777777
1000.0,1,164,1.4543970113234086,2.02298811416626,0.2686,0.27482222222222225
1000.0,1,165,1.4542270337885077,2.0221867946624754,0.2732,0.2746222222222222
1000.0,1,166,1.454303525092385,2.022368988037109,0.2706,0.27466666666666667
1000.0,1,167,1.4542083497827702,2.021677499771118,0.2692,0.27473333333333333
1000.0,1,168,1.4537016850211404,2.022523111343384,0.2706,0.27515555555555554
1000.0,1,169,1.4537887832294811,2.021554128265381,0.2696,0.2760222222222222
1000.0,1,170,1.4540497612866488,2.0211438148498537,0.2706,0.27568888888888887
1000.0,1,171,1.4541639978062022,2.021079965209961,0.2702,0.2753111111111111
1000.0,1,172,1.4538136890584772,2.0220807807922365,0.2686,0.2754
1000.0,1,173,1.4536279531999068,2.0195948055267334,0.2702,0.2760222222222222
1000.0,1,174,1.4535245934226295,2.021389851760864,0.2716,0.2746222222222222
1000.0,1,175,1.453687045062672,2.019262492752075,0.2686,0.27457777777777775
1000.0,1,176,1.4535643786517056,2.019269769668579,0.2714,0.2740666666666667
1000.0,1,177,1.4533424956581809,2.0204610034942627,0.2724,0.2758888888888889
1000.0,1,178,1.4534535883643411,2.0199538185119628,0.2704,0.2744888888888889
1000.0,1,179,1.4530394419063222,2.0224405166625976,0.2712,0.2760222222222222
1000.0,1,180,1.4535847658330745,2.021628033065796,0.2678,0.27482222222222225
1000.0,1,181,1.453060463731939,2.0197218296051025,0.2716,0.27526666666666666
1000.0,1,182,1.452880114850131,2.020231393814087,0.2688,0.27415555555555554
1000.0,1,183,1.4529698768095536,2.022198075866699,0.2732,0.2752888888888889
1000.0,1,184,1.4533675639759411,2.0207487678527833,0.2718,0.27671111111111113
1000.0,1,185,1.4531884826139971,2.0184220375061037,0.2706,0.27495555555555556
1000.0,1,186,1.4527131664276123,2.0193818759918214,0.2696,0.2768
1000.0,1,187,1.4531122557553378,2.0189281860351564,0.27,0.2752888888888889
1000.0,1,188,1.452993038073453,2.019543249130249,0.2694,0.2751777777777778
1000.0,1,189,1.4529370026501742,2.0197067249298097,0.271,0.2750666666666667
1000.0,1,190,1.4529777223760432,2.0205706977844238,0.2706,0.2749111111111111
1000.0,1,191,1.4528116660724986,2.0200395458221436,0.2692,0.2742222222222222
1000.0,1,192,1.45276610622406,2.019713849258423,0.2696,0.27653333333333335
1000.0,1,193,1.4527762801257047,2.0211733238220213,0.2684,0.27666666666666667
1000.0,1,194,1.4528694758328524,2.0205290454864504,0.2732,0.27424444444444446
1000.0,1,195,1.4528220587470315,2.0208562774658203,0.2696,0.27395555555555556
1000.0,1,196,1.4524371359044854,2.0190994983673094,0.2702,0.2766222222222222
1000.0,1,197,1.452825139687278,2.019025496292114,0.2686,0.27564444444444447
1000.0,1,198,1.4527050913897428,2.0184341941833495,0.268,0.27386666666666665
1000.0,1,199,1.452572531006553,2.019326287460327,0.272,0.27553333333333335
1000.0,3,0,1.603286884134466,2.201779824066162,0.1516,0.1501111111111111
1000.0,3,1,1.581654773677479,2.200126158905029,0.1548,0.15315555555555554
1000.0,3,2,1.5807217894987626,2.201881707763672,0.1588,0.15464444444444445
1000.0,3,3,1.580449813045155,2.195492462158203,0.1608,0.15766666666666668
1000.0,3,4,1.5801146675456654,2.197654947280884,0.1644,0.15784444444444445
1000.0,3,5,1.577299507747997,2.194453726196289,0.1614,0.1608888888888889
1000.0,3,6,1.577142465313998,2.1899175357818605,0.1618,0.16273333333333334
1000.0,3,7,1.5776481275038285,2.1918910034179686,0.1438,0.16248888888888888
1000.0,3,8,1.5762200929988515,2.1968490177154543,0.1606,0.16404444444444444
1000.0,3,9,1.5755623148484663,2.1863341506958007,0.1764,0.16597777777777778
1000.0,3,10,1.5736092480746182,2.1940042411804197,0.1616,0.1711777777777778
1000.0,3,11,1.5738636919368396,2.19219500579834,0.1662,0.16993333333333333
1000.0,3,12,1.572514740597118,2.191645411682129,0.1662,0.17126666666666668
1000.0,3,13,1.5721346432599155,2.184559242248535,0.196,0.17535555555555554
1000.0,3,14,1.57100142362768,2.184198374557495,0.1948,0.17704444444444445
1000.0,3,15,1.570379561771046,2.1816054340362547,0.1978,0.17864444444444444
1000.0,3,16,1.5691558517802846,2.187139306640625,0.1802,0.17706666666666668
1000.0,3,17,1.5698203189849853,2.1818602935791014,0.174,0.18164444444444444
1000.0,3,18,1.567979304192283,2.1790129707336425,0.1938,0.18522222222222223
1000.0,3,19,1.5679841462568804,2.1819166160583494,0.1726,0.17857777777777778
1000.0,3,20,1.5686236226515335,2.1776777652740478,0.1724,0.17846666666666666
1000.0,3,21,1.565950021344965,2.180938142776489,0.1678,0.18802222222222223
1000.0,3,22,1.5652225247816607,2.18385926399231,0.165,0.18944444444444444
1000.0,3,23,1.5665995562640103,2.1810857391357423,0.18,0.1818
1000.0,3,24,1.5644947878577493,2.1761245414733885,0.1748,0.1875777777777778
1000.0,3,25,1.5639692809365013,2.180688698577881,0.1756,0.18593333333333334
1000.0,3,26,1.5638829119248823,2.175050662994385,0.1908,0.1890888888888889
1000.0,3,27,1.5626080489245329,2.175333239364624,0.186,0.1902
1000.0,3,28,1.5623454030123625,2.173453746032715,0.196,0.18966666666666668
1000.0,3,29,1.5617974471352316,2.1750345878601074,0.1942,0.1884
1000.0,3,30,1.561145113251426,2.171873885726929,0.2022,0.19211111111111112
1000.0,3,31,1.5609239742105658,2.168334477233887,0.1886,0.19226666666666667
1000.0,3,32,1.5597037113709884,2.1682974643707276,0.1928,0.19482222222222223
1000.0,3,33,1.5596341558456421,2.1671806224822996,0.196,0.19475555555555554
1000.0,3,34,1.5587316896438599,2.1695964488983153,0.1782,0.19593333333333332
1000.0,3,35,1.5588632697192106,2.1685584140777587,0.2016,0.19424444444444444
1000.0,3,36,1.5579540717731823,2.171834775543213,0.1786,0.19964444444444446
1000.0,3,37,1.5580670708222824,2.165647385406494,0.2056,0.19346666666666668
1000.0,3,38,1.5577960555163297,2.172080892944336,0.1954,0.1971111111111111
1000.0,3,39,1.556302060179277,2.163586113357544,0.194,0.20446666666666666
1000.0,3,40,1.5562624902205033,2.1647096965789796,0.2024,0.19935555555555556
1000.0,3,41,1.5555334628018467,2.163287142944336,0.1872,0.2051111111111111
1000.0,3,42,1.5555568459077316,2.1652452922821044,0.2236,0.2006888888888889
1000.0,3,43,1.5543768402966587,2.1626179683685303,0.2052,0.2076888888888889
1000.0,3,44,1.554046802555431,2.163978108215332,0.2056,0.20451111111111112
1000.0,3,45,1.5532596995960581,2.1627496280670164,0.1922,0.20706666666666668
1000.0,3,46,1.5531279181220314,2.159566246032715,0.2234,0.20806666666666668
1000.0,3,47,1.5526114661303434,2.1648149936676027,0.1796,0.20464444444444443
1000.0,3,48,1.5521720557819714,2.158494563293457,0.2158,0.20546666666666666
1000.0,3,49,1.5519394013491543,2.16003517036438,0.207,0.21095555555555556
1000.0,3,50,1.5511980634169145,2.159357033920288,0.2064,0.20637777777777777
1000.0,3,51,1.550906282563643,2.1584917560577392,0.2152,0.21122222222222223
1000.0,3,52,1.5505717463926836,2.159037185668945,0.2094,0.21133333333333335
1000.0,3,53,1.5503969108928333,2.155934638214111,0.2084,0.21395555555555557
1000.0,3,54,1.5500427431106567,2.157086039733887,0.204,0.2111111111111111
1000.0,3,55,1.5493669356432829,2.1548826526641847,0.2138,0.2122
1000.0,3,56,1.5489717518893156,2.1551029956817627,0.2224,0.21166666666666667
1000.0,3,57,1.548379887754267,2.153328182220459,0.2066,0.21631111111111112
1000.0,3,58,1.5474332528721202,2.1561176601409913,0.2066,0.21053333333333332
1000.0,3,59,1.5480628747246483,2.1532785343170167,0.2216,0.21304444444444445
1000.0,3,60,1.547317872359536,2.15320831489563,0.2092,0.2162888888888889
1000.0,3,61,1.5470290142926302,2.155162783050537,0.2124,0.21693333333333334
1000.0,3,62,1.5463520354184237,2.151588667678833,0.2132,0.21615555555555555
1000.0,3,63,1.5465923368107188,2.1497178821563723,0.2292,0.21877777777777777
1000.0,3,64,1.5460933470639315,2.152442144012451,0.2214,0.2179111111111111
1000.0,3,65,1.5452505343523892,2.1511100852966307,0.2224,0.22022222222222224
1000.0,3,66,1.5449148564772173,2.1511316749572753,0.2122,0.22044444444444444
1000.0,3,67,1.545043350202387,2.149473523712158,0.2218,0.21417777777777777
1000.0,3,68,1.5446695228750056,2.149230781555176,0.2208,0.22017777777777778
1000.0,3,69,1.544444136723605,2.1481494979858398,0.218,0.22406666666666666
1000.0,3,70,1.5440211564150723,2.1482111518859863,0.2098,0.21735555555555555
1000.0,3,71,1.5437667009353637,2.1470946353912352,0.2222,0.21933333333333332
1000.0,3,72,1.5427596332376654,2.1507954277038572,0.2202,0.22466666666666665
1000.0,3,73,1.5434673614328558,2.147778884506226,0.2296,0.2175111111111111
1000.0,3,74,1.542684216967496,2.1469535537719726,0.2248,0.21775555555555556
1000.0,3,75,1.542522663896734,2.1456138591766356,0.2112,0.22417777777777778
1000.0,3,76,1.5419476672259245,2.14426997795105,0.2232,0.22395555555555555
1000.0,3,77,1.5418552139282227,2.14567670173645,0.2114,0.22173333333333334
1000.0,3,78,1.5416481050491333,2.1439427280426027,0.2188,0.2215111111111111
1000.0,3,79,1.5406801114862616,2.1447580043792724,0.2134,0.22462222222222222
1000.0,3,80,1.5414219770084727,2.1435046409606935,0.2136,0.22493333333333335
1000.0,3,81,1.5407064164768567,2.143200541687012,0.2168,0.2253111111111111
1000.0,3,82,1.5407708101966164,2.14349545173645,0.227,0.2240888888888889
1000.0,3,83,1.540410052351518,2.1433093200683593,0.2272,0.22724444444444444
1000.0,3,84,1.5397958053762262,2.142707899093628,0.227,0.2253777777777778
1000.0,3,85,1.5397194753993642,2.143892741012573,0.2116,0.22822222222222222
1000.0,3,86,1.5395561416279187,2.1406583156585692,0.2284,0.22693333333333332
1000.0,3,87,1.539543407353488,2.1411214542388914,0.2202,0.22591111111111112
1000.0,3,88,1.539015769143538,2.1426063148498535,0.2144,0.22764444444444445
1000.0,3,89,1.5387532836914062,2.14251389541626,0.214,0.22506666666666666
1000.0,3,90,1.5392093725031073,2.1407544788360595,0.2214,0.22397777777777778
1000.0,3,91,1.5387762686295943,2.140717132949829,0.2246,0.22722222222222221
1000.0,3,92,1.538315549919822,2.1393039985656737,0.227,0.22748888888888888
1000.0,3,93,1.5381250883622604,2.141342886352539,0.2116,0.22982222222222223
1000.0,3,94,1.5376736426440152,2.140068955230713,0.2274,0.22871111111111112
1000.0,3,95,1.5379033151973378,2.139975010681152,0.2354,0.2315111111111111
1000.0,3,96,1.53725242098028,2.1419367111206054,0.2202,0.22957777777777777
1000.0,3,97,1.537729168735851,2.138659457778931,0.2294,0.23097777777777778
1000.0,3,98,1.5377064442894675,2.139796742630005,0.2258,0.2283111111111111
1000.0,3,99,1.5372715631484986,2.1392034957885744,0.2208,0.23128888888888888
1000.0,3,100,1.5368387894890525,2.1401396755218505,0.2188,0.22855555555555557
1000.0,3,101,1.5365703884818338,2.1376612171173095,0.222,0.2265111111111111
1000.0,3,102,1.5364777229135687,2.138113571548462,0.2196,0.2311777777777778
1000.0,3,103,1.5368094532879917,2.1381531280517576,0.2172,0.2296
1000.0,3,104,1.5361995766726406,2.1377557434082033,0.2268,0.23004444444444444
1000.0,3,105,1.535867145018144,2.137159043884277,0.2228,0.23062222222222223
1000.0,3,106,1.536151071652499,2.137869645690918,0.2212,0.23413333333333333
1000.0,3,107,1.5358772113106467,2.137476142501831,0.2222,0.23186666666666667
1000.0,3,108,1.535662561676719,2.1369185470581056,0.2324,0.22715555555555556
1000.0,3,109,1.5352610006679188,2.1369591915130615,0.2222,0.23286666666666667
1000.0,3,110,1.5356164819544011,2.13729298248291,0.2266,0.23295555555555555
1000.0,3,111,1.535147743329135,2.1368810222625734,0.23,0.23313333333333333
1000.0,3,112,1.535296762899919,2.1366717308044434,0.229,0.2334
1000.0,3,113,1.535240679879622,2.135516044616699,0.2354,0.23097777777777778
1000.0,3,114,1.5351594450517134,2.1363304054260253,0.2222,0.2318
1000.0,3,115,1.5348349410837347,2.1367306800842285,0.2206,0.23228888888888888
1000.0,3,116,1.5346691699114712,2.1359808101654054,0.2254,0.23097777777777778
1000.0,3,117,1.534380132380399,2.135860122680664,0.2262,0.23173333333333335
1000.0,3,118,1.5344309603084216,2.134786167907715,0.2356,0.23148888888888888
1000.0,3,119,1.5343528738195247,2.13537607421875,0.2376,0.23393333333333333
1000.0,3,120,1.5345310230948708,2.135411950302124,0.228,0.23228888888888888
1000.0,3,121,1.5342656889308584,2.1358737098693847,0.2234,0.23302222222222221
1000.0,3,122,1.5343058677499946,2.1352672672271726,0.2294,0.23182222222222224
1000.0,3,123,1.5341195244355634,2.1350232833862304,0.2204,0.23313333333333333
1000.0,3,124,1.5338729585820978,2.1352248718261717,0.224,0.23013333333333333
1000.0,3,125,1.5337363018902865,2.1351942962646486,0.2258,0.2293777777777778
1000.0,3,126,1.5335360281510786,2.134410160827637,0.2314,0.23137777777777777
1000.0,3,127,1.5336605093869295,2.1338413719177245,0.2306,0.2316
1000.0,3,128,1.5336744940497657,2.133880978012085,0.2216,0.23677777777777778
1000.0,3,129,1.5335145486484874,2.133280527496338,0.231,0.23335555555555557
1000.0,3,130,1.533110045710477,2.134359316635132,0.2266,0.2348888888888889
1000.0,3,131,1.5331480485222557,2.1334447593688965,0.221,0.233
1000.0,3,132,1.5333365974946456,2.133613945770264,0.2312,0.23302222222222221
1000.0,3,133,1.5332755461432717,2.132907066345215,0.2312,0.23333333333333334
